Time	E1_L13.1	E2_L08.1PG_Col0	E3_L13.2	E4_L08.2PG_Col0
45.3	0.000653556	-0.00965648	0.00491422	0.0214563
45.4	0.00062023	-0.00977722	0.00558968	0.0215289
45.5	0.000602116	-0.00958434	0.00550218	0.021596
45.6	0.0005039	-0.00959126	0.00560781	0.0218384
45.7	0.000742333	-0.00973342	0.00586407	0.0217946
45.8	0.000720269	-0.00983889	0.0054211	0.0216331
45.9	0.000582072	-0.00996827	0.00527071	0.021793
46	0.000698963	-0.00988586	0.00538366	0.0219388
46.1	0.00079051	-0.00971139	0.00535959	0.0218884
46.2	0.000740264	-0.00974508	0.00544585	0.0221027
46.3	0.000797666	-0.00984034	0.00554155	0.0220696
46.4	0.000635281	-0.0098293	0.00585604	0.0221889
46.5	0.000975921	-0.0100026	0.00562324	0.0222269
46.6	0.00130086	-0.00992532	0.00563385	0.022323
46.7	0.00113731	-0.00983136	0.00540875	0.0221602
46.8	0.00111394	-0.00984374	0.00551249	0.0223787
46.9	0.00117374	-0.00965066	0.00576808	0.0224655
47	0.000958099	-0.00972698	0.0057189	0.0225404
47.1	0.00111049	-0.0097763	0.00558738	0.0226071
47.2	0.00118576	-0.0096694	0.00604301	0.0225478
47.3	0.00118154	-0.00979893	0.00587166	0.0225885
47.4	0.001147	-0.00974556	0.00560126	0.0225791
47.5	0.00118591	-0.00972818	0.00547137	0.0228095
47.6	0.00112059	-0.00960937	0.00567348	0.0226702
47.7	0.00138621	-0.00989308	0.00594866	0.0228007
47.8	0.00138776	-0.00968349	0.00589942	0.022757
47.9	0.00149816	-0.00978289	0.0059206	0.0227442
48	0.00148021	-0.00967882	0.00609222	0.0229685
48.1	0.00150856	-0.0097423	0.00596908	0.02304
48.2	0.00147815	-0.00972158	0.00604729	0.0230874
48.3	0.00157081	-0.00970992	0.00595478	0.0233327
48.4	0.00169474	-0.00994551	0.0059467	0.0232188
48.5	0.0016659	-0.0100369	0.00593495	0.0232968
48.6	0.00158199	-0.010017	0.00609902	0.0233948
48.7	0.00175799	-0.00992369	0.00609849	0.02341
48.8	0.00184016	-0.0100576	0.00602154	0.023335
48.9	0.00188961	-0.0100151	0.00610322	0.0234204
49	0.00195396	-0.0099037	0.00581562	0.0236492
49.1	0.00210275	-0.00984906	0.0061786	0.0236332
49.2	0.00209998	-0.00983541	0.0061367	0.0236336
49.3	0.00201208	-0.00997068	0.00624023	0.0237274
49.4	0.00211117	-0.00976895	0.00611258	0.0237999
49.5	0.00204516	-0.0100042	0.00622222	0.023831
49.6	0.00215407	-0.00999951	0.00619831	0.0237328
49.7	0.00188545	-0.0100031	0.00625218	0.0237933
49.8	0.00208563	-0.010036	0.00614404	0.0238665
49.9	0.00220282	-0.0100673	0.00595925	0.0239536
50	0.00220189	-0.00988745	0.00601543	0.0239706
50.1	0.00218216	-0.00997181	0.00602869	0.0240339
50.2	0.00247374	-0.00993952	0.00643435	0.0239968
50.3	0.00232126	-0.0100093	0.00623128	0.0240075
50.4	0.00238412	-0.0100352	0.0066199	0.0240479
50.5	0.00235014	-0.0100045	0.00657839	0.0241805
50.6	0.00246	-0.00975519	0.00687599	0.0241702
50.7	0.00244457	-0.00987416	0.00676288	0.0242628
50.8	0.00253195	-0.00990348	0.00685747	0.0241501
50.9	0.0025704	-0.0100699	0.00658722	0.0243692
51	0.0025733	-0.0101719	0.00645292	0.0243964
51.1	0.00280188	-0.0102161	0.00675926	0.0245033
51.2	0.00290874	-0.0101585	0.00698744	0.024562
51.3	0.00290087	-0.0101611	0.00671454	0.0246383
51.4	0.00295664	-0.00999791	0.0068049	0.0245989
51.5	0.00289232	-0.010208	0.00660456	0.0247899
51.6	0.00297714	-0.0101985	0.00696197	0.0249601
51.7	0.00309207	-0.0101233	0.00714227	0.0250088
51.8	0.00316286	-0.010166	0.00702429	0.0250927
51.9	0.00328552	-0.0101511	0.00686004	0.0249008
52	0.00319847	-0.0101447	0.00678895	0.0250692
52.1	0.00308686	-0.0101983	0.00700642	0.0253681
52.2	0.00312393	-0.0102961	0.00674447	0.0252169
52.3	0.0030273	-0.010252	0.00681778	0.0250985
52.4	0.00330053	-0.0103227	0.006913	0.0254837
52.5	0.00321937	-0.0100308	0.00692536	0.0253533
52.6	0.0031451	-0.0102667	0.00703109	0.0255163
52.7	0.00319308	-0.0102773	0.00682075	0.0254321
52.8	0.00311853	-0.0103857	0.00670447	0.0253463
52.9	0.00320533	-0.0103566	0.00701825	0.0255523
53	0.00329324	-0.0105915	0.00715373	0.0256258
53.1	0.00318417	-0.0105406	0.00698162	0.0255856
53.2	0.0032267	-0.0105146	0.00707753	0.0250888
53.3	0.00356238	-0.0102754	0.0070234	0.0256239
53.4	0.00367293	-0.0105864	0.00719648	0.0253973
53.5	0.00358122	-0.0105579	0.00694178	0.0255454
53.6	0.00350321	-0.0107035	0.00703599	0.0254038
53.7	0.00354032	-0.0109017	0.00713535	0.0257328
53.8	0.00346981	-0.0108656	0.00704776	0.0255348
53.9	0.00340084	-0.010872	0.00684377	0.0256444
54	0.00362765	-0.0108749	0.00695218	0.0257049
54.1	0.00355873	-0.0110341	0.00706799	0.0258542
54.2	0.00351186	-0.010849	0.00713157	0.0260538
54.3	0.0037082	-0.0109238	0.00697462	0.0259609
54.4	0.00354051	-0.0107803	0.00693887	0.0259186
54.5	0.00355084	-0.0111957	0.00711518	0.0260344
54.6	0.0037354	-0.011084	0.00710769	0.0261126
54.7	0.00355198	-0.0111026	0.00711878	0.0260331
54.8	0.00368161	-0.0111502	0.00727717	0.0260914
54.9	0.00376323	-0.0112899	0.00729126	0.0262505
55	0.00377008	-0.0110364	0.00707337	0.0262753
55.1	0.00367367	-0.0112796	0.00743434	0.0264329
55.2	0.00368621	-0.010998	0.00737053	0.0263469
55.3	0.00367977	-0.0110495	0.00764336	0.0264684
55.4	0.00369344	-0.0110143	0.00733639	0.0265257
55.5	0.0039272	-0.0112116	0.00748321	0.0265279
55.6	0.00381884	-0.0114768	0.00757835	0.0265907
55.7	0.00382726	-0.0111934	0.00725975	0.0268217
55.8	0.00383342	-0.0113577	0.00778652	0.0270036
55.9	0.00382913	-0.0114168	0.00744422	0.026821
56	0.00382114	-0.0113661	0.00745733	0.0269489
56.1	0.00391754	-0.011495	0.00771118	0.0269971
56.2	0.00406248	-0.0114638	0.00791772	0.0270052
56.3	0.00398433	-0.0115025	0.00789081	0.027091
56.4	0.004155	-0.0115974	0.00803683	0.0273187
56.5	0.00418284	-0.0117816	0.00769759	0.0272833
56.6	0.00451362	-0.0116661	0.00794654	0.027381
56.7	0.0043554	-0.0116648	0.00822751	0.0273331
56.8	0.00418375	-0.0117623	0.00766437	0.027441
56.9	0.00453556	-0.0123263	0.00804809	0.0274401
57	0.00431786	-0.0121048	0.00773727	0.0276756
57.1	0.00405661	-0.0119166	0.00819269	0.0275201
57.2	0.00414483	-0.0117164	0.00825771	0.0277485
57.3	0.0041645	-0.0120677	0.00812128	0.0276558
57.4	0.00427702	-0.0115998	0.00816316	0.0277761
57.5	0.00431963	-0.0116424	0.00834715	0.027908
57.6	0.00420986	-0.0117041	0.00834274	0.0279557
57.7	0.00416637	-0.0119021	0.00829224	0.0279661
57.8	0.00438367	-0.0122978	0.00833779	0.0281322
57.9	0.0041704	-0.0120399	0.00828936	0.0281346
58	0.00426961	-0.0120577	0.00826933	0.0281597
58.1	0.00442122	-0.0120695	0.00818265	0.028236
58.2	0.00425549	-0.0121364	0.00843682	0.0280478
58.3	0.00428132	-0.0119579	0.00828615	0.0281323
58.4	0.0044341	-0.0123405	0.00828794	0.0282114
58.5	0.00442707	-0.0123197	0.00823206	0.0282887
58.6	0.0044449	-0.012244	0.00824629	0.0283376
58.7	0.00446638	-0.0123058	0.00835602	0.0282692
58.8	0.00451267	-0.0123177	0.00854104	0.0282642
58.9	0.00451323	-0.0121646	0.00832701	0.0282128
59	0.00439627	-0.0121421	0.00835355	0.0281488
59.1	0.00452211	-0.0123153	0.00799697	0.0280718
59.2	0.00453425	-0.0123332	0.00820488	0.0284223
59.3	0.00471337	-0.0123687	0.00845715	0.028488
59.4	0.00478672	-0.0125178	0.00848362	0.0284356
59.5	0.0047154	-0.012339	0.00859764	0.0285064
59.6	0.00460965	-0.0125601	0.00830854	0.0287608
59.7	0.00463895	-0.0125371	0.0082806	0.0286591
59.8	0.00480333	-0.0127117	0.00814985	0.0286854
59.9	0.00481445	-0.0126537	0.00832392	0.0287269
60	0.00466591	-0.0128205	0.00860714	0.0287867
60.1	0.00483488	-0.0128049	0.008484	0.0288059
60.2	0.00464452	-0.0128035	0.00856286	0.0288508
60.3	0.00472886	-0.0129597	0.0082644	0.02887
60.4	0.00492155	-0.0127856	0.00824732	0.0288528
60.5	0.00486518	-0.0126872	0.00874892	0.0289478
60.6	0.00475968	-0.0127983	0.00853328	0.0291833
60.7	0.00502392	-0.0128919	0.00854123	0.0292317
60.8	0.00483994	-0.0129719	0.00823218	0.0293466
60.9	0.0048637	-0.0129492	0.00846776	0.029264
61	0.00497616	-0.0131893	0.00852101	0.0293878
61.1	0.00506122	-0.0130571	0.00855654	0.0294661
61.2	0.00513143	-0.0131114	0.00830686	0.029369
61.3	0.00499154	-0.0131681	0.00833524	0.0292355
61.4	0.00496277	-0.0131974	0.0083331	0.0293175
61.5	0.00491787	-0.013411	0.00827016	0.0296165
61.6	0.00492838	-0.0134885	0.00853999	0.0297743
61.7	0.00511706	-0.0132648	0.00843771	0.0296277
61.8	0.00504615	-0.0134222	0.00863864	0.0299361
61.9	0.00514997	-0.0132439	0.00869309	0.029899
62	0.00518094	-0.0131295	0.00830313	0.0298001
62.1	0.00520224	-0.0131832	0.00841295	0.0297492
62.2	0.00521349	-0.0131915	0.00878739	0.0298594
62.3	0.00524657	-0.0133612	0.00863995	0.0299423
62.4	0.00524702	-0.0130701	0.00841182	0.0297359
62.5	0.00523896	-0.0131635	0.00853532	0.0300005
62.6	0.0053671	-0.0133546	0.00863986	0.0299992
62.7	0.00526367	-0.0131902	0.00844963	0.02992
62.8	0.00541432	-0.0135469	0.00854121	0.0302047
62.9	0.00523612	-0.0131764	0.00847123	0.0303005
63	0.0053197	-0.013175	0.00841311	0.0301815
63.1	0.00530735	-0.0132691	0.00833376	0.0303291
63.2	0.00527403	-0.0132769	0.00843659	0.0303962
63.3	0.00514155	-0.0130925	0.00820854	0.0302068
63.4	0.00524581	-0.013143	0.00820565	0.0303536
63.5	0.00525548	-0.0133479	0.00818444	0.0303246
63.6	0.00555844	-0.0132834	0.00855715	0.0303243
63.7	0.00522147	-0.0131359	0.00814324	0.0301463
63.8	0.00539771	-0.013126	0.00836996	0.0304562
63.9	0.00549442	-0.0131266	0.00794179	0.0303118
64	0.00519767	-0.0132655	0.00789773	0.0302683
64.1	0.00573177	-0.0132675	0.00818188	0.0303596
64.2	0.00589876	-0.0134551	0.00829152	0.0305681
64.3	0.00591976	-0.0134082	0.00858076	0.0305012
64.4	0.00592712	-0.0133783	0.00813974	0.030538
64.5	0.00555399	-0.013374	0.00825882	0.0305803
64.6	0.00568514	-0.0136355	0.00811058	0.0301765
64.7	0.00599823	-0.0134721	0.00814933	0.0301165
64.8	0.00590381	-0.0137684	0.00835017	0.0299668
64.9	0.00603168	-0.0136597	0.00831044	0.0299908
65	0.0059594	-0.0136713	0.00826642	0.0301513
65.1	0.00596688	-0.0137454	0.00835441	0.0304491
65.2	0.00612669	-0.0136475	0.00820728	0.0302587
65.3	0.00598705	-0.0136774	0.00840599	0.0305006
65.4	0.00607259	-0.0134839	0.00804414	0.0303251
65.5	0.00605614	-0.0136057	0.008096	0.0302275
65.6	0.00612538	-0.0139075	0.00815793	0.0304565
65.7	0.00613575	-0.0137641	0.00812103	0.0305027
65.8	0.00625283	-0.013572	0.00783513	0.0305691
65.9	0.00627374	-0.0134348	0.00787821	0.0305058
66	0.00618769	-0.013476	0.00785098	0.0304358
66.1	0.00598929	-0.0135883	0.00780349	0.030582
66.2	0.00618832	-0.0137318	0.00771941	0.0304224
66.3	0.00622854	-0.0139664	0.00811228	0.0306033
66.4	0.00620235	-0.0132857	0.00785588	0.0304957
66.5	0.00627438	-0.0136954	0.00827457	0.0306383
66.6	0.00634284	-0.0138766	0.00800169	0.0305328
66.7	0.00635335	-0.0138567	0.00771736	0.0304985
66.8	0.00644019	-0.0137941	0.0079217	0.0306209
66.9	0.0064653	-0.013787	0.00760616	0.0306462
67	0.00643254	-0.013451	0.00759242	0.0306102
67.1	0.00651284	-0.0140693	0.00796177	0.0307133
67.2	0.00643857	-0.0138978	0.00791291	0.030667
67.3	0.00651144	-0.0137666	0.0077167	0.0306606
67.4	0.00655191	-0.01376	0.00795726	0.0306328
67.5	0.0066422	-0.0138507	0.00796449	0.0307821
67.6	0.00645747	-0.0138281	0.00787186	0.0305472
67.7	0.00666739	-0.0137109	0.00791168	0.0308179
67.8	0.00662609	-0.0138233	0.00821866	0.0307766
67.9	0.00670963	-0.0138766	0.00808174	0.0307262
68	0.00657664	-0.01388	0.00799579	0.030789
68.1	0.00674898	-0.0138008	0.00814219	0.0308259
68.2	0.00672684	-0.0138353	0.00784161	0.0307601
68.3	0.00674685	-0.0139298	0.00834723	0.0310068
68.4	0.00672692	-0.0140621	0.0083069	0.03099
68.5	0.00694908	-0.0141677	0.00822516	0.0308565
68.6	0.00678176	-0.0141437	0.0080577	0.0309162
68.7	0.00668454	-0.0140611	0.0076824	0.0308513
68.8	0.00700143	-0.0140714	0.00785059	0.0310635
68.9	0.00682487	-0.014038	0.00813367	0.0310977
69	0.00694625	-0.0141428	0.00812433	0.0311724
69.1	0.00685238	-0.014101	0.00810529	0.0311668
69.2	0.00689412	-0.0141205	0.00788798	0.0312571
69.3	0.00687306	-0.0140919	0.00814683	0.0311461
69.4	0.00699906	-0.0142349	0.00819269	0.0312475
69.5	0.00695686	-0.0141333	0.00833147	0.0311513
69.6	0.0069395	-0.0140673	0.0081197	0.0313102
69.7	0.00684937	-0.014201	0.00781202	0.0310948
69.8	0.00683981	-0.0144323	0.00812536	0.0312958
69.9	0.00691801	-0.0143179	0.00808901	0.0313898
70	0.00685607	-0.0144495	0.00813662	0.0312223
70.1	0.00677152	-0.0141712	0.00795448	0.0312186
70.2	0.00683699	-0.0142106	0.00810851	0.0314787
70.3	0.00667959	-0.0144242	0.00804288	0.0313885
70.4	0.00696866	-0.0144096	0.00797918	0.0314743
70.5	0.00661938	-0.0144837	0.00837445	0.0314684
70.6	0.00683501	-0.0144776	0.00818841	0.0314237
70.7	0.00684363	-0.0145816	0.00845764	0.0315226
70.8	0.00690318	-0.0145018	0.00829532	0.0314251
70.9	0.00695534	-0.014407	0.00859345	0.0314564
71	0.00695645	-0.014596	0.0084218	0.0315432
71.1	0.00677169	-0.0147048	0.00859272	0.0316224
71.2	0.00696938	-0.0146562	0.00849785	0.0319772
71.3	0.00674604	-0.0147358	0.00878424	0.0318345
71.4	0.00687074	-0.0145817	0.00851807	0.0319011
71.5	0.00664392	-0.0145497	0.00819904	0.0320692
71.6	0.00674754	-0.0146548	0.00846992	0.0317654
71.7	0.00686469	-0.0148143	0.00806947	0.03176
71.8	0.00676342	-0.014879	0.00808071	0.0319041
71.9	0.00684779	-0.0147817	0.00836188	0.0319408
72	0.00692747	-0.0146092	0.00811336	0.0318688
72.1	0.00689977	-0.0146391	0.00795399	0.0319387
72.2	0.00705376	-0.0146841	0.00827592	0.0319754
72.3	0.00691496	-0.0146987	0.00825666	0.0321344
72.4	0.00699245	-0.0147898	0.00822043	0.0322445
72.5	0.00700527	-0.0148974	0.00847151	0.0321028
72.6	0.00706374	-0.0146465	0.00838153	0.0321463
72.7	0.0070329	-0.0147433	0.0085656	0.0323228
72.8	0.00675789	-0.0146611	0.0085839	0.0323782
72.9	0.00698557	-0.0147862	0.00846354	0.0323829
73	0.00683121	-0.0146766	0.00840469	0.0324536
73.1	0.0069594	-0.0149637	0.00828991	0.0324046
73.2	0.00685084	-0.0150067	0.00869987	0.032562
73.3	0.00701966	-0.0150155	0.00844911	0.0325063
73.4	0.00685771	-0.0150439	0.00865552	0.0323644
73.5	0.00698853	-0.0151151	0.0084976	0.0326299
73.6	0.00702152	-0.0150082	0.00833016	0.0328006
73.7	0.00710775	-0.0149436	0.00841326	0.0328897
73.8	0.00720451	-0.0149766	0.00901087	0.0328372
73.9	0.00706411	-0.015059	0.00854821	0.0327788
74	0.00739052	-0.014985	0.00860466	0.0328031
74.1	0.00728732	-0.015121	0.00853426	0.0330854
74.2	0.00697249	-0.0150392	0.0084287	0.0331279
74.3	0.00722676	-0.015016	0.00857422	0.0331593
74.4	0.00725812	-0.0153575	0.00848684	0.0332025
74.5	0.0073749	-0.0150416	0.00887464	0.0333367
74.6	0.0072309	-0.0151206	0.00871037	0.0333591
74.7	0.00745445	-0.0151434	0.00885824	0.0332994
74.8	0.0073913	-0.0153679	0.008882	0.0334106
74.9	0.00744365	-0.0153562	0.00868718	0.0333832
75	0.00755519	-0.0156004	0.00909835	0.0335617
75.1	0.00784154	-0.0152013	0.0091805	0.0335372
75.2	0.00738754	-0.0152006	0.00882715	0.0333473
75.3	0.00756083	-0.0152326	0.00934249	0.0334194
75.4	0.00768879	-0.0156154	0.00948664	0.0336199
75.5	0.00772968	-0.0154462	0.00946096	0.0336713
75.6	0.00768736	-0.0154869	0.00902534	0.033696
75.7	0.00781466	-0.0155099	0.00929672	0.0336557
75.8	0.00761247	-0.0155678	0.00889899	0.0336704
75.9	0.00789246	-0.0156265	0.00901778	0.0338888
76	0.00776488	-0.0156541	0.00909175	0.0338298
76.1	0.00766277	-0.0156394	0.00906842	0.0337659
76.2	0.00767289	-0.0155872	0.00922949	0.0338156
76.3	0.00751989	-0.0155334	0.00907154	0.0338136
76.4	0.00798071	-0.0156598	0.00913896	0.0337183
76.5	0.00801041	-0.0155629	0.00911132	0.0337723
76.6	0.00810474	-0.0156127	0.00896563	0.0338136
76.7	0.0078922	-0.0155619	0.00918989	0.0336809
76.8	0.00808113	-0.0157121	0.00907219	0.0337897
76.9	0.00799324	-0.0156453	0.00932943	0.0340299
77	0.00806454	-0.0157571	0.00919708	0.0339964
77.1	0.00812868	-0.015752	0.00926771	0.034106
77.2	0.00807801	-0.0159623	0.00913647	0.0339551
77.3	0.00812967	-0.0158041	0.00922342	0.0340768
77.4	0.00792283	-0.0159118	0.00901426	0.0338005
77.5	0.00817531	-0.0160627	0.00933418	0.0338138
77.6	0.00829534	-0.0159467	0.00956416	0.0337698
77.7	0.00819182	-0.0160269	0.00980561	0.0337932
77.8	0.00816121	-0.0162038	0.00940084	0.0337858
77.9	0.00801715	-0.0161825	0.0094191	0.0340153
78	0.00811591	-0.0163455	0.00952559	0.034222
78.1	0.00815098	-0.0162682	0.00970373	0.0342834
78.2	0.00819423	-0.0164092	0.00939038	0.0342141
78.3	0.0082277	-0.0163555	0.009401	0.0342195
78.4	0.00834924	-0.0162571	0.00945962	0.0341728
78.5	0.00815007	-0.0162895	0.00963464	0.0343703
78.6	0.00831599	-0.0164335	0.00944775	0.0342494
78.7	0.00826861	-0.0164989	0.00954483	0.034195
78.8	0.00818859	-0.0164496	0.00937138	0.0343314
78.9	0.00852629	-0.0163825	0.00930127	0.0341852
79	0.00803527	-0.0165283	0.00930484	0.0341428
79.1	0.00826744	-0.0170874	0.00942301	0.0342336
79.2	0.00832455	-0.0169742	0.0092797	0.0343473
79.3	0.00814233	-0.0167966	0.0092894	0.0344489
79.4	0.00819005	-0.0170564	0.00874249	0.0341852
79.5	0.008193	-0.0173016	0.00893583	0.0343734
79.6	0.00821221	-0.0171407	0.00892444	0.0344206
79.7	0.00814328	-0.0171518	0.00880518	0.034195
79.8	0.00826099	-0.0173397	0.00905096	0.0344505
79.9	0.00828844	-0.0173032	0.00898881	0.0344533
80	0.00822658	-0.017425	0.00903424	0.0344676
80.1	0.00800312	-0.01758	0.00903652	0.0344389
80.2	0.00830053	-0.0174859	0.00927151	0.0344459
80.3	0.00800304	-0.0174743	0.00914999	0.0347861
80.4	0.0082354	-0.0175019	0.00917686	0.0346818
80.5	0.00819347	-0.0176024	0.00888525	0.0346727
80.6	0.00824123	-0.0175426	0.008897	0.0347958
80.7	0.00820396	-0.0176243	0.00873058	0.0345052
80.8	0.0085344	-0.0177705	0.0089609	0.034745
80.9	0.00841796	-0.0176108	0.00923321	0.0347851
81	0.00859003	-0.0176096	0.00907856	0.0346746
81.1	0.00828507	-0.0178379	0.00908399	0.0347858
81.2	0.00840341	-0.0178178	0.0090903	0.0348465
81.3	0.00856276	-0.0176242	0.00937009	0.0348173
81.4	0.00851131	-0.0175589	0.00929383	0.0348815
81.5	0.00859127	-0.0176957	0.00911182	0.0348728
81.6	0.00851286	-0.0176179	0.00898085	0.0350045
81.7	0.00860379	-0.0176419	0.00880209	0.0349628
81.8	0.00869217	-0.0176959	0.00892279	0.0348187
81.9	0.00880536	-0.017641	0.00903758	0.0349403
82	0.00860887	-0.0175594	0.00883361	0.0351247
82.1	0.00875837	-0.0178257	0.00897572	0.0352699
82.2	0.00865837	-0.0179602	0.00888189	0.0350606
82.3	0.00869859	-0.017974	0.00917821	0.0350191
82.4	0.00859775	-0.0179362	0.00893195	0.035106
82.5	0.00892317	-0.0179281	0.00906045	0.0352269
82.6	0.00862824	-0.0177555	0.00909714	0.0353274
82.7	0.00869591	-0.017837	0.00951747	0.0353431
82.8	0.00871327	-0.0178614	0.00953313	0.0354294
82.9	0.00868878	-0.0177397	0.00919813	0.0354947
83	0.00866674	-0.0176975	0.0095123	0.0355062
83.1	0.00867381	-0.0177942	0.00948335	0.0354787
83.2	0.00869298	-0.0177379	0.00953389	0.0356389
83.3	0.00878236	-0.0176668	0.0095592	0.0354955
83.4	0.00879372	-0.0179463	0.00934198	0.035538
83.5	0.00889705	-0.0177888	0.00932719	0.0355486
83.6	0.0090265	-0.0176927	0.00957016	0.0356261
83.7	0.00902292	-0.0178557	0.00927153	0.0356524
83.8	0.00881032	-0.0176217	0.0091776	0.0355738
83.9	0.00906299	-0.018008	0.00940159	0.0355736
84	0.0090217	-0.0182228	0.00966003	0.0357137
84.1	0.0090026	-0.0180476	0.00945479	0.0356975
84.2	0.00912365	-0.0180243	0.0093968	0.0356699
84.3	0.00900606	-0.0181012	0.00936379	0.0358366
84.4	0.00920028	-0.0180701	0.00960689	0.0358214
84.5	0.00926033	-0.0180457	0.00937253	0.035636
84.6	0.00929444	-0.0179973	0.00934551	0.0357068
84.7	0.00927829	-0.018003	0.00962372	0.035638
84.8	0.00929424	-0.0179992	0.0096823	0.0355045
84.9	0.00937113	-0.0181283	0.00956074	0.0356003
85	0.00928792	-0.0180325	0.00963378	0.0355579
85.1	0.00925568	-0.0180698	0.00956452	0.0356093
85.2	0.00940984	-0.0181639	0.00957862	0.0358169
85.3	0.0092692	-0.0180947	0.00951375	0.0358305
85.4	0.00944447	-0.0179987	0.00957039	0.0359105
85.5	0.00960781	-0.0176935	0.00961923	0.0360465
85.6	0.00969634	-0.017828	0.00959154	0.0362792
85.7	0.00983479	-0.017794	0.00980181	0.0363135
85.8	0.00971303	-0.0178937	0.0096172	0.0361193
85.9	0.00964344	-0.0178619	0.00994382	0.0365141
86	0.00977106	-0.0180893	0.00977502	0.0363123
86.1	0.00983129	-0.0180043	0.0098939	0.0363655
86.2	0.00976782	-0.0179009	0.009986	0.0363646
86.3	0.00984002	-0.0180412	0.00973671	0.0364407
86.4	0.00988553	-0.0178277	0.00991812	0.036516
86.5	0.00993964	-0.0180972	0.0100792	0.0367085
86.6	0.00990259	-0.0180298	0.00989803	0.036643
86.7	0.00981557	-0.0179915	0.0101898	0.0368096
86.8	0.00971039	-0.0181443	0.0100114	0.0367541
86.9	0.00988972	-0.0177914	0.0101918	0.0366738
87	0.00988761	-0.0180482	0.0100204	0.0368992
87.1	0.00992714	-0.0180348	0.00989528	0.0368808
87.2	0.00999794	-0.0181476	0.00992679	0.0368839
87.3	0.00984107	-0.0180409	0.00969198	0.0367536
87.4	0.00991591	-0.018105	0.00992982	0.0370501
87.5	0.00990562	-0.0181111	0.00988177	0.0367562
87.6	0.00977378	-0.0181823	0.0099488	0.0372979
87.7	0.00969279	-0.018284	0.0102432	0.0371906
87.8	0.0097553	-0.0183906	0.0102341	0.036926
87.9	0.00996007	-0.0183634	0.0104449	0.0374346
88	0.0100518	-0.0185807	0.0103933	0.0372625
88.1	0.0100407	-0.0186171	0.0106793	0.0372202
88.2	0.0103983	-0.0186082	0.0106434	0.0373003
88.3	0.0100851	-0.018756	0.0108644	0.03716
88.4	0.01019	-0.0187843	0.0107289	0.037162
88.5	0.010051	-0.0188041	0.0105064	0.0372388
88.6	0.010305	-0.0188647	0.0107608	0.0372929
88.7	0.0101539	-0.0188478	0.0103594	0.0375027
88.8	0.0100717	-0.0187974	0.010643	0.0373559
88.9	0.010086	-0.0187806	0.0106325	0.0375147
89	0.0100691	-0.0187865	0.0108039	0.0379034
89.1	0.0100683	-0.0188238	0.0105259	0.0378087
89.2	0.0101171	-0.0189415	0.0107503	0.0377409
89.3	0.00997015	-0.0189337	0.01056	0.0377072
89.4	0.00997396	-0.0189469	0.010563	0.0379288
89.5	0.0102939	-0.0189744	0.010693	0.0377542
89.6	0.0102208	-0.0189853	0.010719	0.0381214
89.7	0.010228	-0.0191717	0.0108277	0.0379674
89.8	0.0101291	-0.0192754	0.010977	0.0379725
89.9	0.0101551	-0.0190706	0.0110652	0.0381175
