"Seconds","Leaf","V","plant","Genotype","Stim","Date","DayTime","Plot","id"
127,"L08",-58.4762,2,"mutant","CG",250101,"15:21:51.953","Yes",2
128,"L08",-65.8886,2,"mutant","CG",250101,"15:21:52.953","Yes",2
129,"L08",-67.3212,2,"mutant","CG",250101,"15:21:53.953","Yes",2
130,"L08",-66.3504,2,"mutant","CG",250101,"15:21:54.953","Yes",2
131,"L08",-65.6418,2,"mutant","CG",250101,"15:21:55.953","Yes",2
132,"L08",-65.3068,2,"mutant","CG",250101,"15:21:56.953","Yes",2
133,"L08",-65.3418,2,"mutant","CG",250101,"15:21:57.953","Yes",2
134,"L08",-65.4928,2,"mutant","CG",250101,"15:21:58.953","Yes",2
135,"L08",-65.8429,2,"mutant","CG",250101,"15:21:59.953","Yes",2
136,"L08",-66.3904,2,"mutant","CG",250101,"15:22:00.953","Yes",2
137,"L08",-66.4845,2,"mutant","CG",250101,"15:22:01.953","Yes",2
138,"L08",-65.8082,2,"mutant","CG",250101,"15:22:02.953","Yes",2
139,"L08",-63.9846,2,"mutant","CG",250101,"15:22:03.953","Yes",2
140,"L08",-61.3932,2,"mutant","CG",250101,"15:22:04.953","Yes",2
141,"L08",-58.9272,2,"mutant","CG",250101,"15:22:05.953","Yes",2
142,"L08",-55.6939,2,"mutant","CG",250101,"15:22:06.953","Yes",2
143,"L08",-51.7854,2,"mutant","CG",250101,"15:22:07.953","Yes",2
144,"L08",-46.717,2,"mutant","CG",250101,"15:22:08.953","Yes",2
145,"L08",-42.9562,2,"mutant","CG",250101,"15:22:09.953","Yes",2
146,"L08",-41.3367,2,"mutant","CG",250101,"15:22:10.953","Yes",2
147,"L08",-40.1517,2,"mutant","CG",250101,"15:22:11.953","Yes",2
148,"L08",-38.0114,2,"mutant","CG",250101,"15:22:12.953","Yes",2
149,"L08",-34.5461,2,"mutant","CG",250101,"15:22:13.953","Yes",2
150,"L08",-30.4769,2,"mutant","CG",250101,"15:22:14.953","Yes",2
151,"L08",-27.1168,2,"mutant","CG",250101,"15:22:15.953","Yes",2
152,"L08",-23.949,2,"mutant","CG",250101,"15:22:16.953","Yes",2
153,"L08",-20.1317,2,"mutant","CG",250101,"15:22:17.953","Yes",2
154,"L08",-19.41,2,"mutant","CG",250101,"15:22:18.953","Yes",2
155,"L08",-18.9456,2,"mutant","CG",250101,"15:22:19.953","Yes",2
156,"L08",-18.1368,2,"mutant","CG",250101,"15:22:20.953","Yes",2
157,"L08",-17.1954,2,"mutant","CG",250101,"15:22:21.953","Yes",2
158,"L08",-16.2063,2,"mutant","CG",250101,"15:22:22.953","Yes",2
159,"L08",-14.8486,2,"mutant","CG",250101,"15:22:23.953","Yes",2
160,"L08",-13.5997,2,"mutant","CG",250101,"15:22:24.953","Yes",2
161,"L08",-13.1213,2,"mutant","CG",250101,"15:22:25.953","Yes",2
162,"L08",-12.7422,2,"mutant","CG",250101,"15:22:26.953","Yes",2
163,"L08",-12.3526,2,"mutant","CG",250101,"15:22:27.953","Yes",2
164,"L08",-11.9995,2,"mutant","CG",250101,"15:22:28.953","Yes",2
165,"L08",-11.6197,2,"mutant","CG",250101,"15:22:29.953","Yes",2
166,"L08",-11.2329,2,"mutant","CG",250101,"15:22:30.953","Yes",2
167,"L08",-10.912,2,"mutant","CG",250101,"15:22:31.953","Yes",2
168,"L08",-10.5311,2,"mutant","CG",250101,"15:22:32.953","Yes",2
169,"L08",-10.1418,2,"mutant","CG",250101,"15:22:33.953","Yes",2
170,"L08",-9.86038,2,"mutant","CG",250101,"15:22:34.953","Yes",2
171,"L08",-9.55001,2,"mutant","CG",250101,"15:22:35.953","Yes",2
172,"L08",-9.27919,2,"mutant","CG",250101,"15:22:36.953","Yes",2
173,"L08",-8.8999,2,"mutant","CG",250101,"15:22:37.953","Yes",2
174,"L08",-8.6071,2,"mutant","CG",250101,"15:22:38.953","Yes",2
175,"L08",-8.39523,2,"mutant","CG",250101,"15:22:39.953","Yes",2
176,"L08",-8.15945,2,"mutant","CG",250101,"15:22:40.953","Yes",2
177,"L08",-7.98679,2,"mutant","CG",250101,"15:22:41.953","Yes",2
178,"L08",-7.74526,2,"mutant","CG",250101,"15:22:42.953","Yes",2
179,"L08",-7.57969,2,"mutant","CG",250101,"15:22:43.953","Yes",2
180,"L08",-7.38607,2,"mutant","CG",250101,"15:22:44.953","Yes",2
181,"L08",-7.18876,2,"mutant","CG",250101,"15:22:45.953","Yes",2
182,"L08",-6.97253,2,"mutant","CG",250101,"15:22:46.953","Yes",2
183,"L08",-6.78185,2,"mutant","CG",250101,"15:22:47.953","Yes",2
184,"L08",-6.54323,2,"mutant","CG",250101,"15:22:48.953","Yes",2
185,"L08",-6.36625,2,"mutant","CG",250101,"15:22:49.953","Yes",2
186,"L08",-6.219,2,"mutant","CG",250101,"15:22:50.953","Yes",2
187,"L08",-6.12931,2,"mutant","CG",250101,"15:22:51.953","Yes",2
188,"L08",-5.94694,2,"mutant","CG",250101,"15:22:52.953","Yes",2
189,"L08",-5.82909,2,"mutant","CG",250101,"15:22:53.953","Yes",2
190,"L08",-5.75806,2,"mutant","CG",250101,"15:22:54.953","Yes",2
191,"L08",-5.69833,2,"mutant","CG",250101,"15:22:55.953","Yes",2
192,"L08",-5.64865,2,"mutant","CG",250101,"15:22:56.953","Yes",2
193,"L08",-5.62426,2,"mutant","CG",250101,"15:22:57.953","Yes",2
194,"L08",-5.64258,2,"mutant","CG",250101,"15:22:58.953","Yes",2
195,"L08",-5.68522,2,"mutant","CG",250101,"15:22:59.953","Yes",2
196,"L08",-5.70849,2,"mutant","CG",250101,"15:23:00.953","Yes",2
197,"L08",-5.84839,2,"mutant","CG",250101,"15:23:01.953","Yes",2
198,"L08",-6.02459,2,"mutant","CG",250101,"15:23:02.953","Yes",2
199,"L08",-6.27039,2,"mutant","CG",250101,"15:23:03.953","Yes",2
200,"L08",-6.52141,2,"mutant","CG",250101,"15:23:04.953","Yes",2
201,"L08",-6.6289,2,"mutant","CG",250101,"15:23:05.953","Yes",2
202,"L08",-6.74859,2,"mutant","CG",250101,"15:23:06.953","Yes",2
203,"L08",-6.89171,2,"mutant","CG",250101,"15:23:07.953","Yes",2
204,"L08",-7.1309,2,"mutant","CG",250101,"15:23:08.953","Yes",2
205,"L08",-7.3679,2,"mutant","CG",250101,"15:23:09.953","Yes",2
206,"L08",-7.71081,2,"mutant","CG",250101,"15:23:10.953","Yes",2
207,"L08",-8.00738,2,"mutant","CG",250101,"15:23:11.953","Yes",2
208,"L08",-8.3295,2,"mutant","CG",250101,"15:23:12.953","Yes",2
209,"L08",-8.61762,2,"mutant","CG",250101,"15:23:13.953","Yes",2
210,"L08",-8.97464,2,"mutant","CG",250101,"15:23:14.953","Yes",2
211,"L08",-9.22409,2,"mutant","CG",250101,"15:23:15.953","Yes",2
212,"L08",-9.46412,2,"mutant","CG",250101,"15:23:16.953","Yes",2
213,"L08",-9.7956,2,"mutant","CG",250101,"15:23:17.953","Yes",2
214,"L08",-10.0939,2,"mutant","CG",250101,"15:23:18.953","Yes",2
215,"L08",-10.2457,2,"mutant","CG",250101,"15:23:19.953","Yes",2
216,"L08",-10.3654,2,"mutant","CG",250101,"15:23:20.953","Yes",2
217,"L08",-10.5682,2,"mutant","CG",250101,"15:23:21.953","Yes",2
218,"L08",-10.7722,2,"mutant","CG",250101,"15:23:22.953","Yes",2
219,"L08",-11.0122,2,"mutant","CG",250101,"15:23:23.953","Yes",2
220,"L08",-11.2498,2,"mutant","CG",250101,"15:23:24.953","Yes",2
221,"L08",-11.4378,2,"mutant","CG",250101,"15:23:25.953","Yes",2
222,"L08",-11.6214,2,"mutant","CG",250101,"15:23:26.953","Yes",2
223,"L08",-11.8033,2,"mutant","CG",250101,"15:23:27.953","Yes",2
224,"L08",-11.8336,2,"mutant","CG",250101,"15:23:28.953","Yes",2
225,"L08",-12.016,2,"mutant","CG",250101,"15:23:29.953","Yes",2
226,"L08",-12.2128,2,"mutant","CG",250101,"15:23:30.953","Yes",2
227,"L08",-12.5337,2,"mutant","CG",250101,"15:23:31.953","Yes",2
228,"L08",-12.6666,2,"mutant","CG",250101,"15:23:32.953","Yes",2
229,"L08",-12.8549,2,"mutant","CG",250101,"15:23:33.953","Yes",2
230,"L08",-12.8421,2,"mutant","CG",250101,"15:23:34.953","Yes",2
231,"L08",-13.0794,2,"mutant","CG",250101,"15:23:35.953","Yes",2
232,"L08",-13.3034,2,"mutant","CG",250101,"15:23:36.953","Yes",2
233,"L08",-13.4623,2,"mutant","CG",250101,"15:23:37.953","Yes",2
234,"L08",-13.5597,2,"mutant","CG",250101,"15:23:38.953","Yes",2
235,"L08",-13.6737,2,"mutant","CG",250101,"15:23:39.953","Yes",2
236,"L08",-13.9577,2,"mutant","CG",250101,"15:23:40.953","Yes",2
237,"L08",-14.1052,2,"mutant","CG",250101,"15:23:41.953","Yes",2
238,"L08",-14.4571,2,"mutant","CG",250101,"15:23:42.953","Yes",2
239,"L08",-14.5548,2,"mutant","CG",250101,"15:23:43.953","Yes",2
240,"L08",-14.6857,2,"mutant","CG",250101,"15:23:44.953","Yes",2
241,"L08",-14.7735,2,"mutant","CG",250101,"15:23:45.953","Yes",2
242,"L08",-14.8007,2,"mutant","CG",250101,"15:23:46.953","Yes",2
243,"L08",-14.8872,2,"mutant","CG",250101,"15:23:47.953","Yes",2
244,"L08",-15.0644,2,"mutant","CG",250101,"15:23:48.953","Yes",2
245,"L08",-15.1161,2,"mutant","CG",250101,"15:23:49.953","Yes",2
246,"L08",-15.3631,2,"mutant","CG",250101,"15:23:50.953","Yes",2
247,"L08",-15.3149,2,"mutant","CG",250101,"15:23:51.953","Yes",2
248,"L08",-15.3029,2,"mutant","CG",250101,"15:23:52.953","Yes",2
249,"L08",-15.1966,2,"mutant","CG",250101,"15:23:53.953","Yes",2
250,"L08",-15.1712,2,"mutant","CG",250101,"15:23:54.953","Yes",2
251,"L08",-15.5349,2,"mutant","CG",250101,"15:23:55.953","Yes",2
252,"L08",-15.4285,2,"mutant","CG",250101,"15:23:56.953","Yes",2
253,"L08",-15.1904,2,"mutant","CG",250101,"15:23:57.953","Yes",2
254,"L08",-15.1446,2,"mutant","CG",250101,"15:23:58.953","Yes",2
255,"L08",-15.2082,2,"mutant","CG",250101,"15:23:59.953","Yes",2
256,"L08",-15.1654,2,"mutant","CG",250101,"15:24:00.953","Yes",2
257,"L08",-14.633,2,"mutant","CG",250101,"15:24:01.953","Yes",2
258,"L08",-14.2438,2,"mutant","CG",250101,"15:24:02.953","Yes",2
259,"L08",-14.5536,2,"mutant","CG",250101,"15:24:03.953","Yes",2
260,"L08",-14.5696,2,"mutant","CG",250101,"15:24:04.953","Yes",2
261,"L08",-15.0004,2,"mutant","CG",250101,"15:24:05.953","Yes",2
262,"L08",-14.7855,2,"mutant","CG",250101,"15:24:06.953","Yes",2
263,"L08",-14.9654,2,"mutant","CG",250101,"15:24:07.953","Yes",2
264,"L08",-15.4433,2,"mutant","CG",250101,"15:24:08.953","Yes",2
265,"L08",-15.8084,2,"mutant","CG",250101,"15:24:09.953","Yes",2
266,"L08",-16.1615,2,"mutant","CG",250101,"15:24:10.953","Yes",2
267,"L08",-16.3801,2,"mutant","CG",250101,"15:24:11.953","Yes",2
268,"L08",-16.0366,2,"mutant","CG",250101,"15:24:12.953","Yes",2
269,"L08",-15.4235,2,"mutant","CG",250101,"15:24:13.953","Yes",2
270,"L08",-15.2859,2,"mutant","CG",250101,"15:24:14.953","Yes",2
271,"L08",-14.9249,2,"mutant","CG",250101,"15:24:15.953","Yes",2
272,"L08",-14.1333,2,"mutant","CG",250101,"15:24:16.953","Yes",2
273,"L08",-13.9099,2,"mutant","CG",250101,"15:24:17.953","Yes",2
274,"L08",-15.3433,2,"mutant","CG",250101,"15:24:18.953","Yes",2
275,"L08",-15.8002,2,"mutant","CG",250101,"15:24:19.953","Yes",2
276,"L08",-16.381,2,"mutant","CG",250101,"15:24:20.953","Yes",2
277,"L08",-16.3452,2,"mutant","CG",250101,"15:24:21.953","Yes",2
278,"L08",-15.6011,2,"mutant","CG",250101,"15:24:22.953","Yes",2
279,"L08",-14.2456,2,"mutant","CG",250101,"15:24:23.953","Yes",2
280,"L08",-13.857,2,"mutant","CG",250101,"15:24:24.953","Yes",2
281,"L08",-14.9663,2,"mutant","CG",250101,"15:24:25.953","Yes",2
282,"L08",-15.8845,2,"mutant","CG",250101,"15:24:26.953","Yes",2
283,"L08",-16.6866,2,"mutant","CG",250101,"15:24:27.953","Yes",2
284,"L08",-16.7469,2,"mutant","CG",250101,"15:24:28.953","Yes",2
285,"L08",-16.0526,2,"mutant","CG",250101,"15:24:29.953","Yes",2
286,"L08",-17.2418,2,"mutant","CG",250101,"15:24:30.953","Yes",2
287,"L08",-17.0478,2,"mutant","CG",250101,"15:24:31.953","Yes",2
288,"L08",-16.3582,2,"mutant","CG",250101,"15:24:32.953","Yes",2
289,"L08",-16.5489,2,"mutant","CG",250101,"15:24:33.953","Yes",2
290,"L08",-16.9381,2,"mutant","CG",250101,"15:24:34.953","Yes",2
291,"L08",-17.7148,2,"mutant","CG",250101,"15:24:35.953","Yes",2
292,"L08",-18.314,2,"mutant","CG",250101,"15:24:36.953","Yes",2
293,"L08",-18.908,2,"mutant","CG",250101,"15:24:37.953","Yes",2
294,"L08",-19.449,2,"mutant","CG",250101,"15:24:38.953","Yes",2
295,"L08",-19.5051,2,"mutant","CG",250101,"15:24:39.953","Yes",2
296,"L08",-19.539,2,"mutant","CG",250101,"15:24:40.953","Yes",2
297,"L08",-19.6207,2,"mutant","CG",250101,"15:24:41.953","Yes",2
298,"L08",-19.627,2,"mutant","CG",250101,"15:24:42.953","Yes",2
299,"L08",-19.6121,2,"mutant","CG",250101,"15:24:43.953","Yes",2
300,"L08",-19.6248,2,"mutant","CG",250101,"15:24:44.953","Yes",2
301,"L08",-19.6052,2,"mutant","CG",250101,"15:24:45.953","Yes",2
302,"L08",-19.6216,2,"mutant","CG",250101,"15:24:46.953","Yes",2
303,"L08",-19.6468,2,"mutant","CG",250101,"15:24:47.953","Yes",2
304,"L08",-19.6079,2,"mutant","CG",250101,"15:24:48.953","Yes",2
305,"L08",-19.5644,2,"mutant","CG",250101,"15:24:49.953","Yes",2
306,"L08",-19.5518,2,"mutant","CG",250101,"15:24:50.953","Yes",2
307,"L08",-19.5212,2,"mutant","CG",250101,"15:24:51.953","Yes",2
308,"L08",-19.4827,2,"mutant","CG",250101,"15:24:52.953","Yes",2
309,"L08",-19.4543,2,"mutant","CG",250101,"15:24:53.953","Yes",2
310,"L08",-19.4476,2,"mutant","CG",250101,"15:24:54.953","Yes",2
311,"L08",-19.4357,2,"mutant","CG",250101,"15:24:55.953","Yes",2
312,"L08",-19.4114,2,"mutant","CG",250101,"15:24:56.953","Yes",2
313,"L08",-19.3875,2,"mutant","CG",250101,"15:24:57.953","Yes",2
314,"L08",-19.3713,2,"mutant","CG",250101,"15:24:58.953","Yes",2
315,"L08",-19.341,2,"mutant","CG",250101,"15:24:59.953","Yes",2
316,"L08",-19.3167,2,"mutant","CG",250101,"15:25:00.953","Yes",2
317,"L08",-19.2921,2,"mutant","CG",250101,"15:25:01.953","Yes",2
318,"L08",-19.2906,2,"mutant","CG",250101,"15:25:02.953","Yes",2
319,"L08",-19.2756,2,"mutant","CG",250101,"15:25:03.953","Yes",2
320,"L08",-19.2662,2,"mutant","CG",250101,"15:25:04.953","Yes",2
321,"L08",-19.2608,2,"mutant","CG",250101,"15:25:05.953","Yes",2
322,"L08",-19.2746,2,"mutant","CG",250101,"15:25:06.953","Yes",2
323,"L08",-19.2578,2,"mutant","CG",250101,"15:25:07.953","Yes",2
324,"L08",-19.2588,2,"mutant","CG",250101,"15:25:08.953","Yes",2
325,"L08",-19.2822,2,"mutant","CG",250101,"15:25:09.953","Yes",2
326,"L08",-19.2794,2,"mutant","CG",250101,"15:25:10.953","Yes",2
327,"L08",-19.277,2,"mutant","CG",250101,"15:25:11.953","Yes",2
328,"L08",-19.2914,2,"mutant","CG",250101,"15:25:12.953","Yes",2
329,"L08",-19.3176,2,"mutant","CG",250101,"15:25:13.953","Yes",2
330,"L08",-19.322,2,"mutant","CG",250101,"15:25:14.953","Yes",2
331,"L08",-19.3305,2,"mutant","CG",250101,"15:25:15.953","Yes",2
332,"L08",-19.3163,2,"mutant","CG",250101,"15:25:16.953","Yes",2
333,"L08",-19.3052,2,"mutant","CG",250101,"15:25:17.953","Yes",2
334,"L08",-19.2851,2,"mutant","CG",250101,"15:25:18.953","Yes",2
335,"L08",-19.2767,2,"mutant","CG",250101,"15:25:19.953","Yes",2
336,"L08",-19.2563,2,"mutant","CG",250101,"15:25:20.953","Yes",2
337,"L08",-19.2456,2,"mutant","CG",250101,"15:25:21.953","Yes",2
338,"L08",-19.2146,2,"mutant","CG",250101,"15:25:22.953","Yes",2
339,"L08",-19.1946,2,"mutant","CG",250101,"15:25:23.953","Yes",2
340,"L08",-19.1544,2,"mutant","CG",250101,"15:25:24.953","Yes",2
341,"L08",-19.1654,2,"mutant","CG",250101,"15:25:25.953","Yes",2
342,"L08",-19.1701,2,"mutant","CG",250101,"15:25:26.953","Yes",2
343,"L08",-19.1479,2,"mutant","CG",250101,"15:25:27.953","Yes",2
344,"L08",-19.1685,2,"mutant","CG",250101,"15:25:28.953","Yes",2
345,"L08",-19.2174,2,"mutant","CG",250101,"15:25:29.953","Yes",2
346,"L08",-19.2773,2,"mutant","CG",250101,"15:25:30.953","Yes",2
347,"L08",-19.3247,2,"mutant","CG",250101,"15:25:31.953","Yes",2
348,"L08",-19.3367,2,"mutant","CG",250101,"15:25:32.953","Yes",2
349,"L08",-19.3693,2,"mutant","CG",250101,"15:25:33.953","Yes",2
350,"L08",-19.3621,2,"mutant","CG",250101,"15:25:34.953","Yes",2
351,"L08",-19.3804,2,"mutant","CG",250101,"15:25:35.953","Yes",2
352,"L08",-19.3892,2,"mutant","CG",250101,"15:25:36.953","Yes",2
353,"L08",-19.3475,2,"mutant","CG",250101,"15:25:37.953","Yes",2
354,"L08",-19.3422,2,"mutant","CG",250101,"15:25:38.953","Yes",2
355,"L08",-19.3246,2,"mutant","CG",250101,"15:25:39.953","Yes",2
356,"L08",-19.2943,2,"mutant","CG",250101,"15:25:40.953","Yes",2
357,"L08",-19.3152,2,"mutant","CG",250101,"15:25:41.953","Yes",2
358,"L08",-19.3038,2,"mutant","CG",250101,"15:25:42.953","Yes",2
359,"L08",-19.2684,2,"mutant","CG",250101,"15:25:43.953","Yes",2
360,"L08",-19.2356,2,"mutant","CG",250101,"15:25:44.953","Yes",2
361,"L08",-19.1957,2,"mutant","CG",250101,"15:25:45.953","Yes",2
362,"L08",-19.1461,2,"mutant","CG",250101,"15:25:46.953","Yes",2
363,"L08",-19.1386,2,"mutant","CG",250101,"15:25:47.953","Yes",2
364,"L08",-19.1104,2,"mutant","CG",250101,"15:25:48.953","Yes",2
365,"L08",-19.0671,2,"mutant","CG",250101,"15:25:49.953","Yes",2
366,"L08",-19.0399,2,"mutant","CG",250101,"15:25:50.953","Yes",2
367,"L08",-19.0288,2,"mutant","CG",250101,"15:25:51.953","Yes",2
368,"L08",-19.0015,2,"mutant","CG",250101,"15:25:52.953","Yes",2
369,"L08",-18.9506,2,"mutant","CG",250101,"15:25:53.953","Yes",2
370,"L08",-18.9003,2,"mutant","CG",250101,"15:25:54.953","Yes",2
371,"L08",-18.8931,2,"mutant","CG",250101,"15:25:55.953","Yes",2
372,"L08",-18.9182,2,"mutant","CG",250101,"15:25:56.953","Yes",2
373,"L08",-18.9453,2,"mutant","CG",250101,"15:25:57.953","Yes",2
374,"L08",-19.013,2,"mutant","CG",250101,"15:25:58.953","Yes",2
375,"L08",-19.0196,2,"mutant","CG",250101,"15:25:59.953","Yes",2
376,"L08",-19.0517,2,"mutant","CG",250101,"15:26:00.953","Yes",2
377,"L08",-19.05,2,"mutant","CG",250101,"15:26:01.953","Yes",2
378,"L08",-19.0179,2,"mutant","CG",250101,"15:26:02.953","Yes",2
379,"L08",-18.9874,2,"mutant","CG",250101,"15:26:03.953","Yes",2
380,"L08",-18.9336,2,"mutant","CG",250101,"15:26:04.953","Yes",2
381,"L08",-18.9142,2,"mutant","CG",250101,"15:26:05.953","Yes",2
382,"L08",-18.8929,2,"mutant","CG",250101,"15:26:06.953","Yes",2
383,"L08",-18.8693,2,"mutant","CG",250101,"15:26:07.953","Yes",2
384,"L08",-18.8473,2,"mutant","CG",250101,"15:26:08.953","Yes",2
385,"L08",-18.8199,2,"mutant","CG",250101,"15:26:09.953","Yes",2
386,"L08",-18.8063,2,"mutant","CG",250101,"15:26:10.953","Yes",2
387,"L08",-18.7967,2,"mutant","CG",250101,"15:26:11.953","Yes",2
388,"L08",-18.7915,2,"mutant","CG",250101,"15:26:12.953","Yes",2
389,"L08",-18.7688,2,"mutant","CG",250101,"15:26:13.953","Yes",2
390,"L08",-18.7676,2,"mutant","CG",250101,"15:26:14.953","Yes",2
391,"L08",-18.7676,2,"mutant","CG",250101,"15:26:15.953","Yes",2
392,"L08",-18.706,2,"mutant","CG",250101,"15:26:16.953","Yes",2
393,"L08",-18.7109,2,"mutant","CG",250101,"15:26:17.953","Yes",2
394,"L08",-18.6996,2,"mutant","CG",250101,"15:26:18.953","Yes",2
395,"L08",-18.688,2,"mutant","CG",250101,"15:26:19.953","Yes",2
396,"L08",-18.6793,2,"mutant","CG",250101,"15:26:20.953","Yes",2
397,"L08",-18.681,2,"mutant","CG",250101,"15:26:21.953","Yes",2
398,"L08",-18.6759,2,"mutant","CG",250101,"15:26:22.953","Yes",2
399,"L08",-18.6977,2,"mutant","CG",250101,"15:26:23.953","Yes",2
400,"L08",-18.6823,2,"mutant","CG",250101,"15:26:24.953","Yes",2
401,"L08",-18.6844,2,"mutant","CG",250101,"15:26:25.953","Yes",2
402,"L08",-18.6735,2,"mutant","CG",250101,"15:26:26.953","Yes",2
403,"L08",-18.6607,2,"mutant","CG",250101,"15:26:27.953","Yes",2
404,"L08",-18.6702,2,"mutant","CG",250101,"15:26:28.953","Yes",2
405,"L08",-18.6486,2,"mutant","CG",250101,"15:26:29.953","Yes",2
406,"L08",-18.6189,2,"mutant","CG",250101,"15:26:30.953","Yes",2
407,"L08",-18.5943,2,"mutant","CG",250101,"15:26:31.953","Yes",2
408,"L08",-18.5832,2,"mutant","CG",250101,"15:26:32.953","Yes",2
409,"L08",-18.5565,2,"mutant","CG",250101,"15:26:33.953","Yes",2
410,"L08",-18.5335,2,"mutant","CG",250101,"15:26:34.953","Yes",2
411,"L08",-18.5128,2,"mutant","CG",250101,"15:26:35.953","Yes",2
412,"L08",-18.4638,2,"mutant","CG",250101,"15:26:36.953","Yes",2
413,"L08",-18.4741,2,"mutant","CG",250101,"15:26:37.953","Yes",2
414,"L08",-18.5108,2,"mutant","CG",250101,"15:26:38.953","Yes",2
415,"L08",-18.4998,2,"mutant","CG",250101,"15:26:39.953","Yes",2
416,"L08",-18.4965,2,"mutant","CG",250101,"15:26:40.953","Yes",2
417,"L08",-18.5024,2,"mutant","CG",250101,"15:26:41.953","Yes",2
418,"L08",-18.4873,2,"mutant","CG",250101,"15:26:42.953","Yes",2
419,"L08",-18.4526,2,"mutant","CG",250101,"15:26:43.953","Yes",2
420,"L08",-18.4278,2,"mutant","CG",250101,"15:26:44.953","Yes",2
421,"L08",-18.4118,2,"mutant","CG",250101,"15:26:45.953","Yes",2
422,"L08",-18.3963,2,"mutant","CG",250101,"15:26:46.953","Yes",2
423,"L08",-18.3682,2,"mutant","CG",250101,"15:26:47.953","Yes",2
0,"L13",-0.269439,2,"mutant","CG",250101,"15:19:44.953","Yes",2
1,"L13",-0.252463,2,"mutant","CG",250101,"15:19:45.953","Yes",2
2,"L13",-0.291955,2,"mutant","CG",250101,"15:19:46.953","Yes",2
3,"L13",-0.260786,2,"mutant","CG",250101,"15:19:47.953","Yes",2
4,"L13",-0.197014,2,"mutant","CG",250101,"15:19:48.953","Yes",2
5,"L13",-0.141689,2,"mutant","CG",250101,"15:19:49.953","Yes",2
6,"L13",-0.083547,2,"mutant","CG",250101,"15:19:50.953","Yes",2
7,"L13",-0.0911877,2,"mutant","CG",250101,"15:19:51.953","Yes",2
8,"L13",-0.244513,2,"mutant","CG",250101,"15:19:52.953","Yes",2
9,"L13",-0.466735,2,"mutant","CG",250101,"15:19:53.953","Yes",2
10,"L13",-0.584983,2,"mutant","CG",250101,"15:19:54.953","Yes",2
11,"L13",-1.06046,2,"mutant","CG",250101,"15:19:55.953","Yes",2
12,"L13",-1.08124,2,"mutant","CG",250101,"15:19:56.953","Yes",2
13,"L13",-1.08231,2,"mutant","CG",250101,"15:19:57.953","Yes",2
14,"L13",-1.06932,2,"mutant","CG",250101,"15:19:58.953","Yes",2
15,"L13",-1.00871,2,"mutant","CG",250101,"15:19:59.953","Yes",2
16,"L13",-0.898539,2,"mutant","CG",250101,"15:20:00.953","Yes",2
17,"L13",-0.838631,2,"mutant","CG",250101,"15:20:01.953","Yes",2
18,"L13",-0.819947,2,"mutant","CG",250101,"15:20:02.953","Yes",2
19,"L13",-0.801228,2,"mutant","CG",250101,"15:20:03.953","Yes",2
20,"L13",-0.815819,2,"mutant","CG",250101,"15:20:04.953","Yes",2
21,"L13",-0.80713,2,"mutant","CG",250101,"15:20:05.953","Yes",2
22,"L13",-0.749606,2,"mutant","CG",250101,"15:20:06.953","Yes",2
23,"L13",-0.706999,2,"mutant","CG",250101,"15:20:07.953","Yes",2
24,"L13",-0.640508,2,"mutant","CG",250101,"15:20:08.953","Yes",2
25,"L13",-0.596256,2,"mutant","CG",250101,"15:20:09.953","Yes",2
26,"L13",-0.581574,2,"mutant","CG",250101,"15:20:10.953","Yes",2
27,"L13",-0.537669,2,"mutant","CG",250101,"15:20:11.953","Yes",2
28,"L13",-0.495202,2,"mutant","CG",250101,"15:20:12.953","Yes",2
29,"L13",-0.4753,2,"mutant","CG",250101,"15:20:13.953","Yes",2
30,"L13",-0.46179,2,"mutant","CG",250101,"15:20:14.953","Yes",2
31,"L13",-0.42657,2,"mutant","CG",250101,"15:20:15.953","Yes",2
32,"L13",-0.419038,2,"mutant","CG",250101,"15:20:16.953","Yes",2
33,"L13",-0.381326,2,"mutant","CG",250101,"15:20:17.953","Yes",2
34,"L13",-0.354625,2,"mutant","CG",250101,"15:20:18.953","Yes",2
35,"L13",-0.31897,2,"mutant","CG",250101,"15:20:19.953","Yes",2
36,"L13",-0.2833,2,"mutant","CG",250101,"15:20:20.953","Yes",2
37,"L13",-0.214015,2,"mutant","CG",250101,"15:20:21.953","Yes",2
38,"L13",-0.217103,2,"mutant","CG",250101,"15:20:22.953","Yes",2
39,"L13",-0.165974,2,"mutant","CG",250101,"15:20:23.953","Yes",2
40,"L13",-0.153024,2,"mutant","CG",250101,"15:20:24.953","Yes",2
41,"L13",-0.135201,2,"mutant","CG",250101,"15:20:25.953","Yes",2
42,"L13",-0.155569,2,"mutant","CG",250101,"15:20:26.953","Yes",2
43,"L13",-0.188082,2,"mutant","CG",250101,"15:20:27.953","Yes",2
44,"L13",-0.142421,2,"mutant","CG",250101,"15:20:28.953","Yes",2
45,"L13",-0.0921286,2,"mutant","CG",250101,"15:20:29.953","Yes",2
46,"L13",-0.0476973,2,"mutant","CG",250101,"15:20:30.953","Yes",2
47,"L13",-0.0359339,2,"mutant","CG",250101,"15:20:31.953","Yes",2
48,"L13",-0.00394233,2,"mutant","CG",250101,"15:20:32.953","Yes",2
49,"L13",-0.0109389,2,"mutant","CG",250101,"15:20:33.953","Yes",2
50,"L13",-0.000429502,2,"mutant","CG",250101,"15:20:34.953","Yes",2
51,"L13",-0.0215458,2,"mutant","CG",250101,"15:20:35.953","Yes",2
