Time	E1_L08.1PG_Col.0	E2_L13.1	E3_L08.2PG_Col.0	E4_L13.2
472.89	-0.409692	-0.0812041	-0.448034	0.163363
472.9	-0.409593	-0.0810555	-0.447725	0.163296
472.91	-0.409917	-0.0812744	-0.447925	0.163415
472.92	-0.409578	-0.0810948	-0.447589	0.163448
472.93	-0.409714	-0.0811654	-0.447781	0.163462
472.94	-0.409589	-0.0809035	-0.447939	0.163682
472.95	-0.409709	-0.0813183	-0.448178	0.163439
472.96	-0.409813	-0.0810003	-0.447716	0.163511
472.97	-0.410015	-0.0812579	-0.447977	0.163591
472.98	-0.409703	-0.0810003	-0.44743	0.163583
472.99	-0.410009	-0.0812473	-0.447804	0.163627
473	-0.409761	-0.0808716	-0.447479	0.163912
473.01	-0.410141	-0.0812307	-0.447489	0.163779
473.02	-0.409904	-0.0809866	-0.447461	0.16371
473.03	-0.41012	-0.0812187	-0.447832	0.163754
473.04	-0.40999	-0.0810015	-0.447561	0.163819
473.05	-0.409915	-0.0811913	-0.447629	0.163723
473.06	-0.40989	-0.0808907	-0.447396	0.163636
473.07	-0.410167	-0.0812398	-0.44749	0.163766
473.08	-0.409968	-0.0810055	-0.447245	0.163858
473.09	-0.409986	-0.0812688	-0.44744	0.163944
473.1	-0.409991	-0.0810329	-0.447193	0.163788
473.11	-0.410226	-0.0813088	-0.447518	0.163745
473.12	-0.410113	-0.080723	-0.447287	0.163831
473.13	-0.410079	-0.0812711	-0.44758	0.163879
473.14	-0.409735	-0.0809304	-0.447182	0.16388
473.15	-0.410027	-0.0810878	-0.447683	0.163816
473.16	-0.40995	-0.0807465	-0.447265	0.163691
473.17	-0.410062	-0.0811368	-0.447854	0.163802
473.18	-0.410123	-0.0807227	-0.44765	0.163571
473.19	-0.410045	-0.0811004	-0.447748	0.163762
473.2	-0.410025	-0.0806966	-0.447337	0.163678
473.21	-0.41018	-0.0811041	-0.447677	0.163905
473.22	-0.410133	-0.0807144	-0.447303	0.163744
473.23	-0.410197	-0.0808056	-0.447759	0.163699
473.24	-0.409787	-0.08049	-0.4471	0.163809
473.25	-0.41011	-0.0808784	-0.447786	0.163911
473.26	-0.410083	-0.0807185	-0.446985	0.163892
473.27	-0.410146	-0.0809519	-0.447468	0.163991
473.28	-0.410024	-0.0804733	-0.447109	0.163911
473.29	-0.410114	-0.081022	-0.447503	0.163969
473.3	-0.410092	-0.0808259	-0.446836	0.163857
473.31	-0.410066	-0.0811129	-0.447658	0.164078
473.32	-0.409868	-0.0808367	-0.447363	0.163933
473.33	-0.40994	-0.0809816	-0.447577	0.164083
473.34	-0.409578	-0.0804969	-0.447095	0.164044
473.35	-0.409887	-0.0809225	-0.447451	0.164071
473.36	-0.409737	-0.0803762	-0.446894	0.163959
473.37	-0.409971	-0.0807908	-0.447772	0.163972
473.38	-0.409789	-0.0804491	-0.447699	0.16387
473.39	-0.410123	-0.0807516	-0.447824	0.163971
473.4	-0.409977	-0.0803851	-0.447187	0.16398
473.41	-0.410111	-0.0807801	-0.447544	0.164009
473.42	-0.409853	-0.0805908	-0.447436	0.163916
473.43	-0.410166	-0.0806645	-0.447427	0.164107
473.44	-0.409991	-0.0807113	-0.446956	0.164023
473.45	-0.410113	-0.0808729	-0.447335	0.164051
473.46	-0.409794	-0.0805064	-0.447182	0.163735
473.47	-0.410011	-0.0808673	-0.447552	0.163943
473.48	-0.409748	-0.0804062	-0.446912	0.164098
473.49	-0.409961	-0.0808233	-0.447544	0.164151
473.5	-0.409956	-0.0803905	-0.447339	0.164129
473.51	-0.410005	-0.0807567	-0.447616	0.164146
473.52	-0.409774	-0.0802564	-0.446953	0.164041
473.53	-0.409908	-0.0805644	-0.44733	0.16399
473.54	-0.409889	-0.0799932	-0.447001	0.163985
473.55	-0.410004	-0.0803343	-0.447642	0.163977
473.56	-0.410184	-0.0807079	-0.447255	0.163973
473.57	-0.410182	-0.0808247	-0.447599	0.164109
473.58	-0.410262	-0.0803544	-0.447308	0.164166
473.59	-0.410339	-0.0808298	-0.447589	0.164265
473.6	-0.409903	-0.0803278	-0.447151	0.164378
473.61	-0.410107	-0.0806161	-0.447479	0.1641
473.62	-0.409997	-0.0805859	-0.447429	0.163969
473.63	-0.410085	-0.0808436	-0.447428	0.164159
473.64	-0.410179	-0.0805263	-0.446739	0.164118
473.65	-0.410087	-0.0807315	-0.447582	0.164277
473.66	-0.410136	-0.0804476	-0.447119	0.164125
473.67	-0.410071	-0.0807561	-0.447156	0.16413
473.68	-0.41019	-0.0805978	-0.447139	0.164139
473.69	-0.410224	-0.0808182	-0.447849	0.164293
473.7	-0.409949	-0.0803963	-0.447206	0.164211
473.71	-0.410134	-0.0807293	-0.447799	0.164184
473.72	-0.409948	-0.0806082	-0.447428	0.164103
473.73	-0.410195	-0.0807824	-0.448165	0.164276
473.74	-0.410276	-0.080549	-0.447355	0.164292
473.75	-0.410282	-0.0807518	-0.447669	0.164341
473.76	-0.410059	-0.0801845	-0.447149	0.16442
473.77	-0.410111	-0.0807984	-0.447807	0.164352
473.78	-0.410179	-0.0805067	-0.447229	0.164403
473.79	-0.410159	-0.0807226	-0.447938	0.164189
473.8	-0.410201	-0.0805874	-0.447322	0.16418
473.81	-0.410148	-0.0807007	-0.447875	0.164287
473.82	-0.41007	-0.080361	-0.447615	0.164205
473.83	-0.410175	-0.080628	-0.447802	0.164132
473.84	-0.410224	-0.0806585	-0.447311	0.164287
473.85	-0.410219	-0.0806488	-0.447631	0.164476
473.86	-0.41018	-0.080417	-0.447426	0.164349
473.87	-0.410046	-0.0807844	-0.44757	0.164416
473.88	-0.410111	-0.0802176	-0.44716	0.164362
473.89	-0.410229	-0.0807927	-0.447567	0.164275
473.9	-0.409948	-0.0804536	-0.446929	0.164327
473.91	-0.409983	-0.0806967	-0.44734	0.164369
473.92	-0.409913	-0.080609	-0.446923	0.164217
473.93	-0.410026	-0.0808386	-0.447416	0.164404
473.94	-0.409857	-0.08047	-0.446766	0.164379
473.95	-0.409897	-0.0807088	-0.447399	0.164588
473.96	-0.409942	-0.0808768	-0.44699	0.164381
473.97	-0.410007	-0.0809869	-0.44754	0.164409
473.98	-0.409881	-0.0808408	-0.447091	0.164365
473.99	-0.41008	-0.0808801	-0.447577	0.164563
474	-0.410058	-0.0805839	-0.446773	0.164541
474.01	-0.410246	-0.0808584	-0.447298	0.164488
474.02	-0.409922	-0.0809344	-0.446964	0.164493
474.03	-0.410072	-0.0809228	-0.44738	0.164475
474.04	-0.410032	-0.0806497	-0.446418	0.164482
474.05	-0.410108	-0.0810632	-0.447268	0.164656
474.06	-0.410061	-0.0811217	-0.447119	0.164495
474.07	-0.409998	-0.081056	-0.447363	0.164612
474.08	-0.409948	-0.0808501	-0.446884	0.164351
474.09	-0.410174	-0.0808754	-0.447421	0.16429
474.1	-0.410056	-0.0811467	-0.447112	0.164456
474.11	-0.410171	-0.0810891	-0.447412	0.164503
474.12	-0.410213	-0.0811743	-0.447255	0.164368
474.13	-0.410223	-0.0811662	-0.447719	0.164421
474.14	-0.410205	-0.0811438	-0.44725	0.164233
474.15	-0.410149	-0.0811134	-0.44767	0.16418
474.16	-0.410048	-0.0811652	-0.446981	0.164335
474.17	-0.410156	-0.0810454	-0.447557	0.164341
474.18	-0.40995	-0.0813352	-0.447038	0.16429
474.19	-0.410044	-0.0813531	-0.44743	0.164445
474.2	-0.409869	-0.0810184	-0.44684	0.16454
474.21	-0.410217	-0.0812123	-0.447514	0.164336
474.22	-0.409892	-0.0809163	-0.446928	0.164266
474.23	-0.409878	-0.0809517	-0.447403	0.164307
474.24	-0.409829	-0.0810755	-0.446965	0.164287
474.25	-0.409997	-0.0812573	-0.447445	0.164484
474.26	-0.409775	-0.0812036	-0.446931	0.164343
474.27	-0.410022	-0.081294	-0.447716	0.164374
474.28	-0.41002	-0.0811208	-0.447079	0.164481
474.29	-0.410068	-0.0813818	-0.44771	0.164398
474.3	-0.409922	-0.0811884	-0.4472	0.16438
474.31	-0.410143	-0.0812801	-0.447502	0.16444
474.32	-0.410171	-0.0812131	-0.447211	0.164455
474.33	-0.410109	-0.0813158	-0.447763	0.164489
474.34	-0.409862	-0.0809915	-0.447171	0.164443
474.35	-0.410108	-0.0813796	-0.447637	0.164477
474.36	-0.409924	-0.081451	-0.447314	0.164399
474.37	-0.409922	-0.0813828	-0.447765	0.164621
474.38	-0.409788	-0.0812958	-0.447289	0.164566
474.39	-0.410086	-0.0812406	-0.44753	0.164715
474.4	-0.409983	-0.0810505	-0.447147	0.164657
474.41	-0.41011	-0.0812154	-0.447642	0.16463
474.42	-0.409881	-0.0810726	-0.447186	0.164462
474.43	-0.41005	-0.0810528	-0.447703	0.164518
474.44	-0.409955	-0.0812004	-0.447096	0.164414
474.45	-0.410271	-0.0813545	-0.447502	0.164568
474.46	-0.410001	-0.0812295	-0.447334	0.164686
474.47	-0.410143	-0.0813351	-0.447932	0.164602
474.48	-0.409874	-0.0812173	-0.44745	0.1643
474.49	-0.4099	-0.0813341	-0.447741	0.164539
474.5	-0.409795	-0.0814875	-0.44723	0.164512
474.51	-0.410004	-0.0814603	-0.447404	0.164489
474.52	-0.410127	-0.0813301	-0.447136	0.164396
474.53	-0.410062	-0.0811963	-0.447679	0.164611
474.54	-0.410021	-0.081182	-0.447516	0.164443
474.55	-0.410118	-0.0813242	-0.447818	0.164527
474.56	-0.410283	-0.0813346	-0.447365	0.16439
474.57	-0.410251	-0.0812903	-0.44761	0.164635
474.58	-0.410058	-0.0812151	-0.447096	0.164411
474.59	-0.409989	-0.0813132	-0.44778	0.164447
474.6	-0.409782	-0.081169	-0.447074	0.164722
474.61	-0.410043	-0.081163	-0.447441	0.164649
474.62	-0.410058	-0.0812112	-0.446994	0.164591
474.63	-0.410219	-0.0810143	-0.447468	0.164624
474.64	-0.409833	-0.0810181	-0.447021	0.164486
474.65	-0.410197	-0.0811948	-0.447472	0.164701
474.66	-0.409773	-0.0811895	-0.447168	0.164415
474.67	-0.410254	-0.0812614	-0.447442	0.164581
474.68	-0.410386	-0.0809248	-0.447404	0.164404
474.69	-0.410232	-0.081113	-0.44772	0.164548
474.7	-0.410091	-0.0806972	-0.446972	0.164846
474.71	-0.410431	-0.0809055	-0.447521	0.164743
474.72	-0.410117	-0.0807104	-0.447027	0.164679
474.73	-0.410148	-0.0811448	-0.447364	0.164822
474.74	-0.409961	-0.0812154	-0.447197	0.164633
474.75	-0.410213	-0.0812579	-0.447436	0.164744
474.76	-0.410273	-0.0810898	-0.447299	0.16463
474.77	-0.410359	-0.0813379	-0.447448	0.16479
474.78	-0.410388	-0.0810783	-0.447577	0.16472
474.79	-0.410414	-0.0812088	-0.447483	0.164708
474.8	-0.410277	-0.0809285	-0.447209	0.164684
474.81	-0.410334	-0.0811479	-0.447495	0.164818
474.82	-0.41019	-0.0809136	-0.447328	0.16496
474.83	-0.410508	-0.0813608	-0.447631	0.164895
474.84	-0.410181	-0.0811598	-0.447493	0.164915
474.85	-0.410447	-0.0812054	-0.447581	0.164836
474.86	-0.410417	-0.0809727	-0.447311	0.164878
474.87	-0.410522	-0.0810734	-0.447446	0.165067
474.88	-0.410427	-0.0809136	-0.447701	0.164866
474.89	-0.410525	-0.0810553	-0.44777	0.16493
474.9	-0.410274	-0.0809048	-0.447502	0.164932
474.91	-0.41049	-0.0811289	-0.447548	0.164942
474.92	-0.410372	-0.0812163	-0.447277	0.164945
474.93	-0.410396	-0.0811946	-0.447528	0.164875
474.94	-0.410031	-0.0806207	-0.447495	0.164937
474.95	-0.410309	-0.0808936	-0.447459	0.165077
474.96	-0.410212	-0.080617	-0.446997	0.164982
474.97	-0.410476	-0.0809316	-0.447343	0.164919
474.98	-0.410476	-0.0807742	-0.447232	0.164846
474.99	-0.410436	-0.0808419	-0.447511	0.164992
475	-0.410356	-0.0808304	-0.447322	0.164914
475.01	-0.410428	-0.0811996	-0.447385	0.164931
475.02	-0.410286	-0.0810056	-0.447344	0.164803
475.03	-0.4103	-0.0811262	-0.447403	0.165097
475.04	-0.410322	-0.0810281	-0.447108	0.164964
475.05	-0.41059	-0.0811937	-0.44738	0.165
475.06	-0.410226	-0.0808657	-0.447062	0.164823
475.07	-0.410292	-0.0809769	-0.447204	0.164933
475.08	-0.410288	-0.0809817	-0.44693	0.164743
475.09	-0.410364	-0.0812459	-0.44719	0.164948
475.1	-0.410341	-0.0812567	-0.447131	0.164859
475.11	-0.410348	-0.0812361	-0.447771	0.164909
475.12	-0.410601	-0.081141	-0.447506	0.164819
475.13	-0.410422	-0.081366	-0.447582	0.164858
475.14	-0.410256	-0.0810402	-0.447438	0.164933
475.15	-0.410261	-0.0813698	-0.447562	0.165096
475.16	-0.410228	-0.0810511	-0.447354	0.164849
475.17	-0.410374	-0.0812587	-0.447597	0.164968
475.18	-0.41029	-0.0810092	-0.447162	0.165
475.19	-0.410326	-0.0811723	-0.447507	0.164842
475.2	-0.410349	-0.0810033	-0.447002	0.165079
475.21	-0.41047	-0.0814405	-0.447203	0.164976
475.22	-0.410375	-0.0814129	-0.447331	0.164967
475.23	-0.410322	-0.0814131	-0.4475	0.164897
475.24	-0.410415	-0.0813527	-0.447178	0.164972
475.25	-0.410363	-0.081412	-0.447465	0.164949
475.26	-0.41012	-0.0812911	-0.446985	0.164813
475.27	-0.410292	-0.0817289	-0.447754	0.16487
475.28	-0.410217	-0.0815418	-0.44739	0.16473
475.29	-0.410335	-0.0815412	-0.447502	0.164997
475.3	-0.410254	-0.0814006	-0.447242	0.16513
475.31	-0.410281	-0.0815585	-0.447484	0.164867
475.32	-0.410438	-0.0815573	-0.44685	0.164912
475.33	-0.410363	-0.0814101	-0.447119	0.164987
475.34	-0.410308	-0.0814223	-0.446999	0.165065
475.35	-0.410478	-0.0814647	-0.447092	0.164975
475.36	-0.410234	-0.0813843	-0.446567	0.165049
475.37	-0.410343	-0.0815962	-0.447155	0.165036
475.38	-0.410504	-0.0814069	-0.447098	0.164832
475.39	-0.410567	-0.081494	-0.447274	0.165074
475.4	-0.410403	-0.0812267	-0.447103	0.165076
475.41	-0.410368	-0.0814337	-0.447277	0.165035
475.42	-0.410314	-0.081209	-0.446916	0.165177
475.43	-0.410422	-0.0814132	-0.447141	0.165133
475.44	-0.410494	-0.0813961	-0.446654	0.164985
475.45	-0.410536	-0.081433	-0.447157	0.165109
475.46	-0.410155	-0.0815055	-0.446969	0.165087
475.47	-0.410582	-0.0815552	-0.447202	0.165068
475.48	-0.410427	-0.0814145	-0.447051	0.165166
475.49	-0.410453	-0.0815232	-0.447246	0.165185
475.5	-0.410628	-0.0813939	-0.446855	0.165033
475.51	-0.410717	-0.0816123	-0.447047	0.165009
475.52	-0.410566	-0.0812862	-0.446581	0.165049
475.53	-0.410577	-0.0814372	-0.447033	0.165106
475.54	-0.410639	-0.0810979	-0.446993	0.164947
475.55	-0.410509	-0.0812427	-0.44743	0.165239
475.56	-0.410448	-0.0813005	-0.446731	0.165138
475.57	-0.410503	-0.0814949	-0.446961	0.165235
475.58	-0.410659	-0.0814623	-0.446776	0.164997
475.59	-0.410643	-0.0814928	-0.447094	0.165003
475.6	-0.410638	-0.0813536	-0.447151	0.16501
475.61	-0.410875	-0.081533	-0.447368	0.165119
475.62	-0.410849	-0.0810811	-0.447041	0.164897
475.63	-0.410727	-0.0815151	-0.447226	0.165065
475.64	-0.410785	-0.0815115	-0.446909	0.16503
475.65	-0.410706	-0.0814405	-0.447186	0.165107
475.66	-0.410643	-0.081406	-0.446748	0.165053
475.67	-0.410593	-0.0816183	-0.447104	0.165174
475.68	-0.410854	-0.0818229	-0.446757	0.165173
475.69	-0.410846	-0.0817739	-0.447094	0.165182
475.7	-0.410475	-0.0814211	-0.446923	0.165106
475.71	-0.41059	-0.0814649	-0.447216	0.165062
475.72	-0.410499	-0.0812041	-0.446758	0.165052
475.73	-0.410632	-0.0817445	-0.447296	0.165078
475.74	-0.410574	-0.0816656	-0.446813	0.165257
475.75	-0.410657	-0.0815424	-0.447157	0.165218
475.76	-0.410736	-0.0815718	-0.447008	0.165157
475.77	-0.411013	-0.081721	-0.447145	0.165344
475.78	-0.410743	-0.0815289	-0.446554	0.165158
475.79	-0.410646	-0.0815637	-0.446961	0.165227
475.8	-0.410646	-0.0813189	-0.446692	0.165243
475.81	-0.410754	-0.0814923	-0.446957	0.165231
475.82	-0.410897	-0.081668	-0.446637	0.165197
475.83	-0.410816	-0.0814904	-0.447099	0.165198
475.84	-0.41054	-0.081477	-0.446632	0.165268
475.85	-0.410621	-0.0817199	-0.447133	0.165289
475.86	-0.410638	-0.0815421	-0.44674	0.165301
475.87	-0.410743	-0.0816423	-0.447104	0.165296
475.88	-0.410709	-0.081517	-0.446932	0.165209
475.89	-0.410696	-0.0815838	-0.44726	0.165319
475.9	-0.410778	-0.0814802	-0.447232	0.165292
475.91	-0.410708	-0.0817071	-0.447332	0.165261
475.92	-0.410566	-0.0816604	-0.446763	0.16511
475.93	-0.410833	-0.08163	-0.44706	0.165366
475.94	-0.410771	-0.0816478	-0.446708	0.165225
475.95	-0.410737	-0.0817251	-0.446879	0.165467
475.96	-0.41059	-0.0813733	-0.446737	0.16534
475.97	-0.410798	-0.0816417	-0.447054	0.165379
475.98	-0.410688	-0.0817594	-0.446721	0.165306
475.99	-0.410696	-0.081683	-0.446775	0.165347
476	-0.410799	-0.081582	-0.446465	0.165388
476.01	-0.410943	-0.0816421	-0.446949	0.165473
476.02	-0.410924	-0.081361	-0.446336	0.165398
476.03	-0.410897	-0.0816568	-0.446844	0.165355
476.04	-0.410856	-0.0815123	-0.446626	0.165272
476.05	-0.410938	-0.0817021	-0.446924	0.165381
476.06	-0.410912	-0.0814543	-0.446672	0.165498
476.07	-0.410882	-0.0815403	-0.447196	0.165423
476.08	-0.41109	-0.0814458	-0.446549	0.165399
476.09	-0.411143	-0.0816903	-0.446831	0.165483
476.1	-0.411009	-0.081655	-0.446798	0.165525
476.11	-0.410985	-0.0818778	-0.447161	0.165398
476.12	-0.41108	-0.081631	-0.446824	0.165313
476.13	-0.411029	-0.0817767	-0.44729	0.165274
476.14	-0.411186	-0.0818114	-0.44701	0.165351
476.15	-0.411109	-0.0816865	-0.446996	0.165511
476.16	-0.411351	-0.0813813	-0.446563	0.165355
476.17	-0.411065	-0.0816589	-0.446916	0.165576
476.18	-0.411213	-0.081654	-0.446708	0.165398
476.19	-0.411287	-0.0817916	-0.446911	0.16552
476.2	-0.411047	-0.0816086	-0.44648	0.16558
476.21	-0.411107	-0.0820439	-0.447061	0.165671
476.22	-0.411183	-0.0819289	-0.446673	0.165483
476.23	-0.41114	-0.0819158	-0.446954	0.165474
476.24	-0.41127	-0.0819474	-0.446714	0.165424
476.25	-0.411008	-0.0820363	-0.447158	0.165518
476.26	-0.411097	-0.0821207	-0.446802	0.165467
476.27	-0.411145	-0.0820985	-0.447196	0.165514
476.28	-0.411355	-0.0821127	-0.44669	0.16556
476.29	-0.411371	-0.0822813	-0.447095	0.165578
476.3	-0.411434	-0.0820236	-0.446943	0.165764
476.31	-0.41132	-0.0822732	-0.447191	0.165621
476.32	-0.411314	-0.0822901	-0.446654	0.165459
476.33	-0.41137	-0.0820875	-0.447075	0.16549
476.34	-0.411368	-0.0821075	-0.44651	0.165594
476.35	-0.411192	-0.0822347	-0.446938	0.165719
476.36	-0.411149	-0.0821289	-0.446558	0.165578
476.37	-0.411245	-0.0822757	-0.446999	0.165572
476.38	-0.41141	-0.0823467	-0.446885	0.165579
476.39	-0.411073	-0.0824789	-0.447225	0.165586
476.4	-0.411148	-0.0821718	-0.44711	0.165751
476.41	-0.411255	-0.0825058	-0.447376	0.165585
476.42	-0.411408	-0.0824548	-0.446667	0.16561
476.43	-0.411319	-0.0824338	-0.447101	0.165674
476.44	-0.411256	-0.0823377	-0.446627	0.165733
476.45	-0.411227	-0.0825947	-0.446817	0.165918
476.46	-0.411011	-0.0822913	-0.446713	0.165809
476.47	-0.411358	-0.0826022	-0.44714	0.165667
476.48	-0.411293	-0.0823036	-0.446957	0.165611
476.49	-0.411384	-0.0823649	-0.447261	0.165752
476.5	-0.411564	-0.0821844	-0.446594	0.165849
476.51	-0.41142	-0.0822974	-0.44693	0.165687
476.52	-0.411286	-0.0823675	-0.446469	0.165735
476.53	-0.411335	-0.0824978	-0.44706	0.165666
476.54	-0.411401	-0.0825671	-0.446613	0.165762
476.55	-0.411368	-0.0827245	-0.446997	0.165782
476.56	-0.411304	-0.0827	-0.446843	0.165664
476.57	-0.411466	-0.0825237	-0.447281	0.165886
476.58	-0.411736	-0.0825274	-0.446774	0.165913
476.59	-0.411606	-0.0824729	-0.446976	0.165908
476.6	-0.41152	-0.0825916	-0.447039	0.165826
476.61	-0.411228	-0.0825261	-0.447112	0.165853
476.62	-0.411472	-0.0826004	-0.446618	0.165662
476.63	-0.411554	-0.0827015	-0.446953	0.165846
476.64	-0.411495	-0.0827717	-0.44666	0.165646
476.65	-0.41159	-0.0827373	-0.446935	0.165972
476.66	-0.411731	-0.0827191	-0.446581	0.165733
476.67	-0.411712	-0.0827656	-0.446898	0.165908
476.68	-0.411435	-0.0826724	-0.446794	0.165816
476.69	-0.411802	-0.0827962	-0.447171	0.165899
476.7	-0.411692	-0.0825407	-0.446751	0.165758
476.71	-0.411745	-0.0826487	-0.447063	0.165775
476.72	-0.411566	-0.0827137	-0.446637	0.165669
476.73	-0.411514	-0.0826819	-0.447089	0.165718
476.74	-0.411723	-0.0828438	-0.446739	0.165795
476.75	-0.41172	-0.0830336	-0.447164	0.165707
476.76	-0.411711	-0.0829935	-0.446778	0.16559
476.77	-0.411726	-0.082892	-0.447332	0.165776
476.78	-0.411634	-0.0829304	-0.447082	0.16586
476.79	-0.411642	-0.0829977	-0.447026	0.165927
476.8	-0.411581	-0.0829629	-0.446773	0.166092
476.81	-0.411807	-0.0831498	-0.446923	0.166067
476.82	-0.41158	-0.082942	-0.446396	0.165912
476.83	-0.411736	-0.0828856	-0.446938	0.165886
476.84	-0.41171	-0.0829965	-0.446506	0.16591
476.85	-0.411697	-0.0830115	-0.44684	0.165966
476.86	-0.411607	-0.0832145	-0.446517	0.165897
476.87	-0.411623	-0.0830888	-0.447081	0.166112
476.88	-0.411752	-0.0831553	-0.446656	0.16614
476.89	-0.411704	-0.0830724	-0.44698	0.166269
476.9	-0.411808	-0.0829187	-0.446519	0.166308
476.91	-0.411865	-0.0831143	-0.447122	0.166325
476.92	-0.411687	-0.0830783	-0.446598	0.166081
476.93	-0.411548	-0.0832207	-0.447099	0.166196
476.94	-0.411687	-0.0832089	-0.446713	0.166013
476.95	-0.411806	-0.083215	-0.447133	0.166172
476.96	-0.411686	-0.0832507	-0.446475	0.166212
476.97	-0.411568	-0.0833223	-0.447042	0.166132
476.98	-0.411869	-0.0832923	-0.446727	0.166104
476.99	-0.411918	-0.083243	-0.446971	0.166208
477	-0.411985	-0.0828239	-0.446861	0.166369
477.01	-0.411924	-0.0830128	-0.447107	0.166186
477.02	-0.411903	-0.0829962	-0.446262	0.166191
477.03	-0.412176	-0.0831263	-0.446854	0.166238
477.04	-0.41206	-0.0832002	-0.446741	0.166118
477.05	-0.411782	-0.0831931	-0.447001	0.166321
477.06	-0.411971	-0.0829145	-0.446639	0.166343
477.07	-0.411933	-0.0830922	-0.446897	0.166406
477.08	-0.411955	-0.0829258	-0.446744	0.166169
477.09	-0.412019	-0.0830452	-0.44718	0.166245
477.1	-0.411846	-0.0831423	-0.446751	0.16625
477.11	-0.412038	-0.0833803	-0.446876	0.166361
477.12	-0.411986	-0.0829767	-0.44698	0.166386
477.13	-0.412007	-0.0833026	-0.447314	0.166254
477.14	-0.411892	-0.0832459	-0.446902	0.166202
477.15	-0.411839	-0.0831782	-0.446799	0.166494
477.16	-0.411948	-0.0832398	-0.446774	0.166018
477.17	-0.411923	-0.0832845	-0.446875	0.16615
477.18	-0.411962	-0.0833214	-0.446844	0.166246
477.19	-0.411941	-0.0831578	-0.446894	0.166157
477.2	-0.411872	-0.0830308	-0.446988	0.166405
477.21	-0.411713	-0.0832546	-0.447255	0.16643
477.22	-0.411661	-0.0830643	-0.446922	0.166243
477.23	-0.411844	-0.0832897	-0.446904	0.166282
477.24	-0.412027	-0.0834043	-0.446807	0.166123
477.25	-0.412057	-0.0832924	-0.446965	0.166389
477.26	-0.411908	-0.083207	-0.446877	0.166456
477.27	-0.411641	-0.083253	-0.44708	0.166335
477.28	-0.411839	-0.0831737	-0.446927	0.166263
477.29	-0.411757	-0.0835128	-0.446771	0.166371
477.3	-0.41209	-0.0833506	-0.446707	0.166304
477.31	-0.411965	-0.0832272	-0.446841	0.166369
477.32	-0.411868	-0.0835311	-0.446608	0.166165
477.33	-0.411983	-0.0834683	-0.446982	0.166399
477.34	-0.412055	-0.0834647	-0.446942	0.166408
477.35	-0.412184	-0.0835259	-0.447019	0.166356
477.36	-0.411783	-0.0836017	-0.446847	0.166219
477.37	-0.411437	-0.0837112	-0.446824	0.166201
477.38	-0.411819	-0.0837277	-0.446504	0.166179
477.39	-0.412142	-0.0836654	-0.446718	0.166319
477.4	-0.412089	-0.0835308	-0.446915	0.166299
477.41	-0.411699	-0.0836596	-0.446863	0.166534
477.42	-0.412042	-0.0836333	-0.446553	0.166424
477.43	-0.411926	-0.0834996	-0.446846	0.166351
477.44	-0.411968	-0.0836604	-0.446855	0.166277
477.45	-0.411991	-0.0835275	-0.446881	0.166277
477.46	-0.412212	-0.0835129	-0.446397	0.166226
477.47	-0.412238	-0.0834171	-0.44664	0.166221
477.48	-0.412098	-0.0834121	-0.446227	0.166252
477.49	-0.412084	-0.0834591	-0.446605	0.166429
477.5	-0.41207	-0.0835785	-0.446269	0.166394
477.51	-0.412108	-0.0836834	-0.446621	0.166433
477.52	-0.412216	-0.0834815	-0.446408	0.166441
477.53	-0.412154	-0.0834295	-0.446887	0.16634
477.54	-0.412132	-0.0837702	-0.44658	0.166311
477.55	-0.411897	-0.0836523	-0.446647	0.166644
477.56	-0.4121	-0.0836969	-0.446344	0.166224
477.57	-0.412008	-0.0836332	-0.446684	0.166355
477.58	-0.412038	-0.083733	-0.446664	0.166308
477.59	-0.411985	-0.0838789	-0.446867	0.166428
477.6	-0.412089	-0.0836708	-0.446558	0.166378
477.61	-0.41201	-0.0836818	-0.44695	0.166299
477.62	-0.412074	-0.0836846	-0.447014	0.166385
477.63	-0.41212	-0.0838806	-0.447021	0.166403
477.64	-0.412064	-0.0836178	-0.446539	0.166362
477.65	-0.412026	-0.0837312	-0.4467	0.166381
477.66	-0.412107	-0.0837796	-0.446451	0.166334
477.67	-0.412196	-0.083868	-0.446733	0.166475
477.68	-0.412238	-0.0840298	-0.44668	0.166164
477.69	-0.412119	-0.0840052	-0.446836	0.166423
477.7	-0.412039	-0.0840703	-0.446603	0.16635
477.71	-0.412228	-0.084062	-0.446989	0.166466
477.72	-0.412181	-0.0840986	-0.446634	0.166434
477.73	-0.412057	-0.0840248	-0.446912	0.166492
477.74	-0.411865	-0.0840185	-0.446571	0.166613
477.75	-0.411884	-0.0840893	-0.44685	0.166764
477.76	-0.412178	-0.0840561	-0.446577	0.166562
477.77	-0.411941	-0.0841963	-0.446796	0.16663
477.78	-0.41205	-0.0842243	-0.446573	0.1665
477.79	-0.411918	-0.0843088	-0.44694	0.166562
477.8	-0.412089	-0.0840429	-0.446542	0.166702
477.81	-0.412209	-0.0839245	-0.447049	0.166781
477.82	-0.412161	-0.0839164	-0.446718	0.166906
477.83	-0.412346	-0.0840182	-0.446977	0.166669
477.84	-0.412379	-0.0842133	-0.446535	0.166716
477.85	-0.412361	-0.0840225	-0.446482	0.166835
477.86	-0.412343	-0.0840242	-0.446245	0.166614
477.87	-0.412321	-0.0840693	-0.446631	0.166769
477.88	-0.412277	-0.083996	-0.44654	0.166597
