Time	E1_L08.1PG_Col.0	E2_L13.1	E3_L13.2	E4_L08.2PG_Col.0
80.17	0.0071033	-0.0228455	0.00718606	0.0203524
80.18	0.00710568	-0.0226503	0.0072594	0.022156
80.19	0.00713049	-0.0228666	0.00733002	0.0212085
80.2	0.00716322	-0.0225774	0.00745369	0.020498
80.21	0.00711531	-0.0228234	0.00721207	0.021086
80.22	0.00709172	-0.0226885	0.00747077	0.0215228
80.23	0.00714847	-0.0229162	0.00723014	0.0215499
80.24	0.00712692	-0.0228196	0.00773171	0.0216161
80.25	0.00709646	-0.0228519	0.00718205	0.0214106
80.26	0.00723892	-0.0228169	0.00730051	0.0219366
80.27	0.00706706	-0.0229307	0.00717382	0.0219729
80.28	0.00711347	-0.0227664	0.00750366	0.0203171
80.29	0.00712244	-0.0227223	0.00722289	0.0206049
80.3	0.00708939	-0.0226758	0.00728984	0.0212521
80.31	0.00696414	-0.0229782	0.00719469	0.0210785
80.32	0.0071077	-0.0227851	0.00715508	0.0221444
80.33	0.00699774	-0.022802	0.00718505	0.0198613
80.34	0.00704335	-0.0226251	0.00760848	0.0193359
80.35	0.00706026	-0.0229314	0.00716783	0.0186082
80.36	0.00721633	-0.0227106	0.00739468	0.0189381
80.37	0.00710532	-0.0231047	0.00697477	0.0205242
80.38	0.0071337	-0.0228882	0.00728044	0.0198691
80.39	0.00712358	-0.0231916	0.00700639	0.019873
80.4	0.007228	-0.022982	0.00719704	0.0202823
80.41	0.00709191	-0.0229898	0.00714746	0.0211607
80.42	0.00709539	-0.0229015	0.00749222	0.0210435
80.43	0.00706187	-0.0231231	0.00705357	0.0206865
80.44	0.0071488	-0.0228743	0.00730808	0.0207112
80.45	0.00699111	-0.0230816	0.00699686	0.0206817
80.46	0.00704039	-0.0230559	0.00706108	0.0211357
80.47	0.00711865	-0.0230074	0.00671605	0.0201392
80.48	0.00719027	-0.0227356	0.00726723	0.0186623
80.49	0.00704599	-0.0230921	0.00719705	0.0186685
80.5	0.00708539	-0.0228549	0.00730773	0.0185348
80.51	0.00702564	-0.0229191	0.00714237	0.0190058
80.52	0.00724286	-0.0228533	0.00701887	0.0185964
80.53	0.00719458	-0.0229526	0.00713955	0.0183289
80.54	0.00721246	-0.0228703	0.00730191	0.0182795
80.55	0.00708857	-0.0231336	0.00713796	0.0193173
80.56	0.00707738	-0.0229859	0.00705894	0.0199157
80.57	0.00707113	-0.0229931	0.00682809	0.0193449
80.58	0.00719224	-0.02284	0.00672082	0.0189653
80.59	0.00706956	-0.0230121	0.00702557	0.0187347
80.6	0.00709857	-0.0227575	0.00692105	0.0187261
80.61	0.00694169	-0.0228186	0.00686208	0.0188476
80.62	0.00705352	-0.0228941	0.00692695	0.0190167
80.63	0.00701414	-0.0230487	0.00710122	0.0191171
80.64	0.00724017	-0.022316	0.00773531	0.0184897
80.65	0.00707214	-0.0228554	0.00714877	0.0180362
80.66	0.00721094	-0.0225223	0.00723717	0.0181295
80.67	0.00717844	-0.0227621	0.00705676	0.0185164
80.68	0.00715928	-0.0227107	0.0070833	0.0186716
80.69	0.00709542	-0.0227458	0.00715259	0.0189513
80.7	0.00715244	-0.0228523	0.00735565	0.0189348
80.71	0.00708298	-0.0227953	0.00706979	0.018963
80.72	0.0070593	-0.0225717	0.00714582	0.0194492
80.73	0.00700523	-0.0228208	0.00714749	0.0195048
80.74	0.00719114	-0.0224998	0.00730265	0.0186077
80.75	0.00716054	-0.0227393	0.00682152	0.0186276
80.76	0.00716224	-0.0228157	0.00698933	0.0187705
80.77	0.00704364	-0.0227602	0.00692249	0.0190395
80.78	0.00722786	-0.0225301	0.00694715	0.0188385
80.79	0.00710941	-0.0227903	0.00696154	0.0180977
80.8	0.00718069	-0.0224294	0.00720981	0.0184612
80.81	0.00712911	-0.0226161	0.0070913	0.0184305
80.82	0.00715131	-0.0224794	0.00725199	0.0186996
80.83	0.00713295	-0.0227349	0.0069925	0.0186888
80.84	0.00725756	-0.0224884	0.00747621	0.0182809
80.85	0.00711601	-0.0227573	0.00712796	0.0183288
80.86	0.00712689	-0.0225431	0.0072844	0.0184726
80.87	0.00718168	-0.0227971	0.00710236	0.0192297
80.88	0.00731864	-0.0224997	0.00731396	0.01928
80.89	0.00720295	-0.0225786	0.00704978	0.0191569
80.9	0.00727566	-0.022439	0.0072245	0.0189849
80.91	0.00727909	-0.0226066	0.00714479	0.0186654
80.92	0.00719544	-0.022695	0.0069606	0.018919
80.93	0.00711529	-0.0226608	0.00700358	0.0194474
80.94	0.007322	-0.0221995	0.0071917	0.0192136
80.95	0.00718098	-0.0226912	0.00702102	0.0186394
80.96	0.00727758	-0.0227293	0.00703968	0.0189499
80.97	0.00713434	-0.022806	0.00700678	0.0187031
80.98	0.0072324	-0.0226923	0.0071369	0.0185203
80.99	0.00707481	-0.0226029	0.00712735	0.0184058
81	0.0071692	-0.0224149	0.00735289	0.018509
81.01	0.00712043	-0.0226727	0.00700094	0.0188042
81.02	0.00721129	-0.0224611	0.00710541	0.0185739
81.03	0.00719676	-0.0225642	0.00726009	0.0182181
81.04	0.00740355	-0.0222124	0.00770638	0.0186487
81.05	0.00715877	-0.0226708	0.00728917	0.0188164
81.06	0.00732003	-0.022514	0.0076309	0.0190251
81.07	0.0071715	-0.022648	0.00733504	0.0190987
81.08	0.00728047	-0.0224921	0.00740686	0.0186866
81.09	0.00712153	-0.0226926	0.00726489	0.0188414
81.1	0.00726334	-0.0226242	0.00758116	0.0188382
81.11	0.00710025	-0.0226469	0.00730881	0.0189774
81.12	0.00720813	-0.0227415	0.00736686	0.0187427
81.13	0.00717793	-0.0228732	0.00717162	0.0189985
81.14	0.00713208	-0.0226746	0.00750229	0.0187117
81.15	0.00711145	-0.0227579	0.00733705	0.0189577
81.16	0.00722707	-0.0224823	0.00746604	0.0194496
81.17	0.00720069	-0.0227699	0.00727026	0.0188209
81.18	0.00719359	-0.0226698	0.0075422	0.0189898
81.19	0.00709076	-0.0226996	0.00743323	0.0190634
81.2	0.00719537	-0.0227377	0.0075331	0.0184768
81.21	0.0071087	-0.02294	0.00747629	0.0183342
81.22	0.00719583	-0.0227104	0.00760244	0.0184383
81.23	0.00702829	-0.0228245	0.00738251	0.0185907
81.24	0.00714666	-0.0224622	0.00765568	0.0183939
81.25	0.00711153	-0.0228499	0.00716177	0.0185623
81.26	0.00715772	-0.0226634	0.00725612	0.0189657
81.27	0.00716288	-0.0227913	0.00731432	0.0188215
81.28	0.0072928	-0.0226275	0.00751271	0.0185251
81.29	0.00710825	-0.0226862	0.00730877	0.0188487
81.3	0.00715507	-0.0224999	0.0072325	0.0184494
81.31	0.00716154	-0.0226202	0.00714371	0.0184942
81.32	0.00717194	-0.0224723	0.00735394	0.0185192
81.33	0.00714826	-0.0226512	0.0073744	0.0182455
81.34	0.00732099	-0.0223904	0.00764947	0.0181647
81.35	0.00718745	-0.0227379	0.00720338	0.0181704
81.36	0.00727008	-0.0225696	0.00733316	0.0182374
81.37	0.0070889	-0.0229214	0.00723902	0.0185411
81.38	0.00724075	-0.0227411	0.00739867	0.0181425
81.39	0.00726757	-0.0229875	0.00724841	0.0183544
81.4	0.00728176	-0.0226693	0.00751485	0.0182242
81.41	0.00713624	-0.0227371	0.00714742	0.0189768
81.42	0.007192	-0.0226941	0.00736549	0.0188751
81.43	0.00720503	-0.0228657	0.00716664	0.0190421
81.44	0.00716122	-0.0226625	0.00767981	0.0190521
81.45	0.00724263	-0.0228704	0.00719345	0.0189556
81.46	0.00718239	-0.022762	0.00754083	0.0190208
81.47	0.00724272	-0.0227308	0.00722345	0.0191253
81.48	0.00725305	-0.0227099	0.00734123	0.0193104
81.49	0.00720948	-0.022912	0.00729139	0.0191255
81.5	0.00723789	-0.0228162	0.00739153	0.0192309
81.51	0.00717137	-0.0230134	0.00730174	0.0194366
81.52	0.00717542	-0.0228277	0.00748138	0.0190895
81.53	0.00720983	-0.0228459	0.00720893	0.0188798
81.54	0.00735825	-0.0226078	0.0073817	0.0187175
81.55	0.00728774	-0.0229524	0.0070763	0.0190732
81.56	0.00732462	-0.0226704	0.00717127	0.018904
81.57	0.00720699	-0.0227522	0.00715624	0.0190316
81.58	0.0072196	-0.0225641	0.00734424	0.0190821
81.59	0.00731982	-0.0228784	0.00719616	0.018621
81.6	0.00739714	-0.0226872	0.00727812	0.0186694
81.61	0.00729439	-0.022781	0.00710632	0.0189785
81.62	0.0072409	-0.022631	0.00723819	0.0191594
81.63	0.00725147	-0.0228471	0.00712827	0.0190214
81.64	0.0074057	-0.0223465	0.00750169	0.0191435
81.65	0.00729957	-0.0227172	0.00715995	0.0190453
81.66	0.00727586	-0.0225379	0.00726606	0.0189653
81.67	0.00733032	-0.0226998	0.0071709	0.0191491
81.68	0.00739095	-0.0227469	0.00724497	0.019383
81.69	0.00715973	-0.0229359	0.00713527	0.0190369
81.7	0.00716887	-0.0225115	0.00732568	0.0191558
81.71	0.0072447	-0.0227116	0.00729749	0.0191582
81.72	0.00722514	-0.0226326	0.00724125	0.0193605
81.73	0.00723573	-0.0227439	0.00722564	0.0192121
81.74	0.00722825	-0.0226304	0.00730514	0.0190705
81.75	0.00717328	-0.0227722	0.00723969	0.0190996
81.76	0.0072316	-0.0225914	0.00736706	0.0191328
81.77	0.00716608	-0.0228958	0.00720975	0.0187685
81.78	0.00725482	-0.02284	0.00728626	0.018943
81.79	0.00717515	-0.0227677	0.00722867	0.0189444
81.8	0.00725838	-0.0227869	0.00722294	0.0184882
81.81	0.0072154	-0.0229004	0.0072397	0.0189579
81.82	0.00724492	-0.0228327	0.007274	0.0187888
81.83	0.00722191	-0.022791	0.00722749	0.0188656
81.84	0.00752081	-0.0227698	0.00728445	0.0190471
81.85	0.00733961	-0.0229194	0.00712386	0.0192244
81.86	0.00731667	-0.0227862	0.00727667	0.0192073
81.87	0.00726821	-0.0229512	0.00719752	0.018961
81.88	0.00729578	-0.0227138	0.00743729	0.0184947
81.89	0.00725828	-0.0230036	0.00709973	0.018954
81.9	0.00741325	-0.0227976	0.00723411	0.0189973
81.91	0.00746166	-0.0229007	0.00727482	0.0190515
81.92	0.00736709	-0.0228944	0.0073341	0.0192371
81.93	0.00745906	-0.0229918	0.00721195	0.0183961
81.94	0.00745209	-0.022712	0.00743047	0.0181328
81.95	0.00719845	-0.0230159	0.00736527	0.0186191
81.96	0.00722361	-0.0228586	0.00743902	0.017958
81.97	0.00724407	-0.0229711	0.00711409	0.0167932
81.98	0.00745376	-0.0225655	0.0072673	0.0170966
81.99	0.00735548	-0.0228427	0.00719892	0.0172248
82	0.00735702	-0.0227551	0.00755572	0.0167134
82.01	0.00722631	-0.022942	0.00737598	0.0166324
82.02	0.00742449	-0.0228352	0.00752933	0.0173861
82.03	0.00730277	-0.0230491	0.00723316	0.0183139
82.04	0.00753356	-0.0226265	0.00725565	0.0181091
82.05	0.00727011	-0.0230001	0.00727393	0.0181149
82.06	0.00732437	-0.0228396	0.007483	0.0180707
82.07	0.00734908	-0.0229458	0.00710828	0.0181483
82.08	0.00745068	-0.0229231	0.00733255	0.0181854
82.09	0.00743489	-0.0230076	0.00724656	0.0185359
82.1	0.00734789	-0.0227964	0.00736737	0.018781
82.11	0.00727975	-0.0230151	0.00712878	0.0187217
82.12	0.00735823	-0.0228171	0.00742508	0.0181871
82.13	0.00731272	-0.0230653	0.00720777	0.0185515
82.14	0.00731433	-0.0227653	0.00738062	0.0181135
82.15	0.00725348	-0.0227824	0.00725976	0.0174892
82.16	0.00734967	-0.0226362	0.00749765	0.017529
82.17	0.00731943	-0.0228727	0.0071949	0.017929
82.18	0.00732891	-0.0226536	0.00740868	0.0182563
82.19	0.00742319	-0.0228604	0.0071112	0.0188262
82.2	0.00742762	-0.0227862	0.00736109	0.0182187
82.21	0.00748167	-0.0230696	0.00732696	0.018291
82.22	0.00735238	-0.0227822	0.00738411	0.0185894
82.23	0.00733223	-0.0228268	0.00715396	0.0187787
82.24	0.00740723	-0.0227017	0.00726253	0.0189784
82.25	0.00728047	-0.0227911	0.00735957	0.0196654
82.26	0.00742349	-0.0226894	0.00756962	0.0190868
82.27	0.00731426	-0.0228981	0.00725562	0.0192428
82.28	0.00749415	-0.0228065	0.00753322	0.0186534
82.29	0.00736363	-0.0231221	0.00732818	0.0185934
82.3	0.00753374	-0.0227281	0.00733066	0.0184875
82.31	0.00742824	-0.0228355	0.00714142	0.0185848
82.32	0.00746259	-0.022952	0.00729346	0.0182729
82.33	0.00755416	-0.0230019	0.0074025	0.0184211
82.34	0.00737838	-0.0226737	0.00744515	0.0185189
82.35	0.00733317	-0.0229968	0.00732005	0.0186227
82.36	0.00740987	-0.0228992	0.00757158	0.0187158
82.37	0.00733153	-0.0231723	0.00722953	0.0185615
82.38	0.00753386	-0.022876	0.00721516	0.0184753
82.39	0.00731406	-0.0229181	0.00701581	0.0185244
82.4	0.00734939	-0.0227378	0.00739349	0.0184171
82.41	0.00728271	-0.0231912	0.00707545	0.0183525
82.42	0.00739244	-0.0228772	0.00716783	0.0185427
82.43	0.00734533	-0.022762	0.00711445	0.0186402
82.44	0.0075667	-0.0229651	0.00701673	0.0187308
82.45	0.00738302	-0.0231664	0.00708829	0.0187587
82.46	0.0073987	-0.022867	0.00740568	0.0187844
82.47	0.00735304	-0.0230524	0.00708998	0.0187075
82.48	0.0072356	-0.0228606	0.00739738	0.0185062
82.49	0.00730562	-0.0229869	0.00703384	0.0185142
82.5	0.00728218	-0.0227066	0.00718859	0.0187117
82.51	0.00738034	-0.0228085	0.00706099	0.0186194
82.52	0.00751868	-0.022712	0.00738723	0.0182121
82.53	0.00740794	-0.0230244	0.00711496	0.0185512
82.54	0.00762533	-0.0228028	0.0071094	0.0183947
82.55	0.00739713	-0.0229253	0.00704838	0.0184955
82.56	0.00750473	-0.0227445	0.00752742	0.0184536
82.57	0.00743803	-0.0228005	0.00720173	0.0186956
82.58	0.00763642	-0.0227166	0.00744017	0.0185184
82.59	0.00742858	-0.0227632	0.00728305	0.0182665
82.6	0.00741074	-0.0226301	0.00736502	0.0183821
82.61	0.00747797	-0.0229834	0.00710833	0.0180417
82.62	0.00765594	-0.0227225	0.00728599	0.018193
82.63	0.00734812	-0.0228397	0.00717598	0.0183693
82.64	0.00750043	-0.022703	0.00731419	0.0184359
82.65	0.00745904	-0.0229315	0.00699395	0.0185176
82.66	0.00743301	-0.0226959	0.00711064	0.0184858
82.67	0.0074583	-0.022919	0.00704551	0.0181823
82.68	0.00760677	-0.0228442	0.00735122	0.0181365
82.69	0.00752328	-0.0227693	0.00708103	0.0182079
82.7	0.0074552	-0.0226588	0.00713592	0.0180611
82.71	0.00739923	-0.0227567	0.00720436	0.0181557
82.72	0.00747543	-0.0227007	0.00736151	0.0178295
82.73	0.00737442	-0.0228079	0.00707921	0.0168727
82.74	0.00760674	-0.0226798	0.00708434	0.0165362
82.75	0.00752717	-0.0228314	0.0071647	0.016832
82.76	0.00749095	-0.0225937	0.00728835	0.0167725
82.77	0.00734635	-0.0228266	0.00721626	0.0168191
82.78	0.00754607	-0.0227471	0.00740291	0.0168852
82.79	0.0074726	-0.0227682	0.00724929	0.0169408
82.8	0.00757451	-0.022499	0.00731257	0.0172793
82.81	0.00732348	-0.0229116	0.00705052	0.0169234
82.82	0.00741283	-0.0229561	0.00717221	0.0168548
82.83	0.0074339	-0.0225957	0.0069932	0.0168444
82.84	0.00731434	-0.0224106	0.00714932	0.0167108
82.85	0.0074372	-0.0227294	0.00705458	0.0170674
82.86	0.00759169	-0.0226362	0.00719677	0.0168798
82.87	0.00741233	-0.0227125	0.00715164	0.016745
82.88	0.0074821	-0.0225889	0.00710081	0.016688
82.89	0.00747488	-0.0227299	0.00714668	0.0168395
82.9	0.00749014	-0.0223514	0.00740671	0.0168227
82.91	0.00751717	-0.0228592	0.00709107	0.0170591
82.92	0.00763409	-0.0227592	0.00706393	0.017099
82.93	0.00745954	-0.022877	0.0070679	0.0171035
82.94	0.00758796	-0.0225909	0.00710607	0.0173108
82.95	0.00742724	-0.0228189	0.0072	0.0170087
82.96	0.00754554	-0.0224724	0.00739626	0.0170593
82.97	0.00741208	-0.0228493	0.00710814	0.0170929
82.98	0.00771918	-0.022502	0.00692521	0.0170985
82.99	0.00753756	-0.0227612	0.00700406	0.0171304
83	0.00762552	-0.0227727	0.00680158	0.0173151
83.01	0.00758431	-0.0228619	0.00694272	0.0174997
83.02	0.00757325	-0.022827	0.00689086	0.0172392
83.03	0.00760258	-0.0229493	0.00703222	0.0170928
83.04	0.00754392	-0.0226454	0.00688339	0.0171716
83.05	0.00753881	-0.0229301	0.00708332	0.0170796
83.06	0.00760604	-0.0227327	0.00717435	0.0170881
83.07	0.00755489	-0.0229178	0.00686486	0.0170448
83.08	0.00768807	-0.0228523	0.00697466	0.0169544
83.09	0.0075197	-0.0229065	0.00688872	0.0173052
83.1	0.00752749	-0.022718	0.00685816	0.0171525
83.11	0.00761866	-0.0227292	0.00699781	0.0170943
83.12	0.00745147	-0.0227124	0.00697031	0.0170255
83.13	0.00743028	-0.0229092	0.00696292	0.0170909
83.14	0.00749169	-0.0226462	0.00717923	0.0171347
83.15	0.00741898	-0.0229276	0.00702982	0.0171936
83.16	0.00772852	-0.0227524	0.00732883	0.0171039
83.17	0.00755397	-0.0229177	0.00715842	0.0173365
83.18	0.00755878	-0.0227314	0.00724735	0.0172262
83.19	0.00731751	-0.0231047	0.00720208	0.0172965
83.2	0.00747524	-0.0227632	0.00722945	0.0174181
83.21	0.00760527	-0.0230916	0.00711073	0.0173539
83.22	0.00762658	-0.0229695	0.00705481	0.0171858
83.23	0.00757116	-0.0228998	0.00713926	0.0173396
83.24	0.00750411	-0.0228226	0.00718386	0.0172871
83.25	0.00741572	-0.0229931	0.00711441	0.0171406
83.26	0.00765925	-0.0228816	0.00721495	0.0172487
83.27	0.00756064	-0.02295	0.00697819	0.017466
83.28	0.00771469	-0.0228039	0.00729788	0.0173767
83.29	0.00757804	-0.0229722	0.0069477	0.0171583
83.3	0.00785774	-0.0227762	0.00716449	0.0171543
83.31	0.0077193	-0.0227926	0.00712616	0.0171517
83.32	0.00772199	-0.022783	0.00748906	0.0176795
83.33	0.00749978	-0.0231025	0.0071371	0.0170129
83.34	0.00769221	-0.0226943	0.00712287	0.0168702
83.35	0.00758453	-0.0230054	0.00706448	0.0169048
83.36	0.00757725	-0.0227147	0.00730267	0.0169196
83.37	0.00747239	-0.0231869	0.00710676	0.0166079
83.38	0.00754525	-0.0230567	0.00729821	0.0164431
83.39	0.00753608	-0.0231866	0.00697362	0.0164443
83.4	0.00753615	-0.0228134	0.00718965	0.0165475
83.41	0.00741792	-0.0230798	0.00701517	0.0164623
83.42	0.00749355	-0.0229785	0.00701698	0.0168247
83.43	0.00756584	-0.0230428	0.00699081	0.016656
83.44	0.00765507	-0.0229959	0.00702322	0.016998
83.45	0.00738381	-0.0231643	0.00717204	0.0168368
83.46	0.00760631	-0.0227352	0.00740154	0.0171263
83.47	0.00743032	-0.0229236	0.00728871	0.0173443
83.48	0.00775261	-0.0227885	0.00727055	0.0165357
83.49	0.00754594	-0.022947	0.00712601	0.0165355
83.5	0.00755717	-0.0228386	0.00759286	0.0168113
83.51	0.00757711	-0.0230057	0.00720147	0.0169418
83.52	0.00745021	-0.0228804	0.00731689	0.0172379
83.53	0.00749269	-0.0231302	0.0071516	0.0170228
83.54	0.00767897	-0.0230142	0.00735526	0.0170943
83.55	0.00757131	-0.0230009	0.00724826	0.0170764
83.56	0.00780571	-0.022754	0.00761201	0.0169909
83.57	0.00740342	-0.0229249	0.00710658	0.0170646
83.58	0.00749577	-0.0227294	0.00738788	0.0171333
83.59	0.00760438	-0.0229457	0.00709727	0.0170878
83.6	0.00790383	-0.022802	0.00742575	0.0171012
83.61	0.00756737	-0.022829	0.0071695	0.0170593
83.62	0.00764786	-0.0227742	0.00745517	0.0175126
83.63	0.00761669	-0.0227999	0.00711734	0.0176008
83.64	0.00765513	-0.0227788	0.00736083	0.0174977
83.65	0.00759203	-0.0229004	0.00713932	0.0177757
83.66	0.0076991	-0.0227287	0.00729387	0.0176336
83.67	0.00748972	-0.0229004	0.00694906	0.017569
83.68	0.00769617	-0.022557	0.00715645	0.0174994
83.69	0.00757565	-0.0228372	0.0071476	0.0174094
83.7	0.00765333	-0.0227017	0.00731148	0.0174027
83.71	0.00763309	-0.0229694	0.00724608	0.0176041
83.72	0.00773173	-0.0227072	0.0073325	0.0175238
83.73	0.00769344	-0.0228045	0.00708853	0.0173283
83.74	0.00762034	-0.0226737	0.00732231	0.0175873
83.75	0.00747982	-0.0228627	0.00723436	0.0173319
83.76	0.00780425	-0.0226221	0.00758908	0.0170208
83.77	0.00763243	-0.0229051	0.00725639	0.0170086
83.78	0.00794288	-0.0226825	0.00741876	0.0165834
83.79	0.00777523	-0.0228274	0.00725781	0.016813
83.8	0.00792257	-0.0226768	0.00742053	0.0170852
83.81	0.00775278	-0.0228259	0.00728807	0.0169509
83.82	0.00771405	-0.0226893	0.00730625	0.0170811
83.83	0.0076422	-0.0228926	0.0072164	0.0169059
83.84	0.0077406	-0.0228591	0.00727177	0.0169773
83.85	0.00761691	-0.0230519	0.00732847	0.0174009
83.86	0.00772473	-0.0228123	0.00777447	0.017047
83.87	0.0076133	-0.022906	0.0074621	0.0170065
83.88	0.00764047	-0.0228903	0.00751825	0.0169132
83.89	0.00748972	-0.0230461	0.00715665	0.0171421
83.9	0.00755483	-0.0227408	0.00728622	0.0170914
83.91	0.0075427	-0.0231789	0.00729116	0.0170318
83.92	0.00764928	-0.0229093	0.00751571	0.0169156
83.93	0.00769306	-0.0229654	0.00740432	0.0169319
83.94	0.00753493	-0.0230874	0.00733994	0.0169734
83.95	0.00759604	-0.0230704	0.00727279	0.0170505
83.96	0.00754792	-0.022892	0.00765949	0.0167441
83.97	0.00743151	-0.0231709	0.00708337	0.0167525
83.98	0.00774	-0.0229902	0.00716076	0.0167259
83.99	0.00767665	-0.0230664	0.0072254	0.0168054
84	0.0077038	-0.0228597	0.0074823	0.0167475
84.01	0.00767626	-0.0229798	0.00732519	0.0167439
84.02	0.00780404	-0.022693	0.00740899	0.0165834
84.03	0.00764498	-0.0228412	0.00715073	0.0166578
84.04	0.00775371	-0.02282	0.00749677	0.0167404
84.05	0.00780818	-0.023099	0.0071887	0.0167296
84.06	0.00786571	-0.022836	0.00754503	0.0165695
84.07	0.0079347	-0.0230594	0.00726146	0.0165521
84.08	0.00800413	-0.0229301	0.00725581	0.016576
84.09	0.0077798	-0.0229854	0.00713896	0.0164703
84.1	0.00776093	-0.0229056	0.00723073	0.0164699
84.11	0.00778469	-0.0231045	0.0071651	0.0165499
84.12	0.00775041	-0.0230135	0.00743476	0.0166883
84.13	0.00781892	-0.0231145	0.00725129	0.0166501
84.14	0.0078159	-0.0228758	0.00739402	0.0165116
84.15	0.00777601	-0.0230289	0.00740498	0.0167032
84.16	0.00812356	-0.0229526	0.00770694	0.0168189
84.17	0.00779456	-0.0229748	0.00717032	0.01698
84.18	0.0078655	-0.0227418	0.00749328	0.0169274
84.19	0.00777995	-0.022943	0.0072637	0.0166537
84.2	0.00785608	-0.0230232	0.00736277	0.0166612
84.21	0.00787057	-0.0231205	0.00731279	0.0169847
84.22	0.00800651	-0.023038	0.00742552	0.016979
84.23	0.00777386	-0.0231229	0.00727561	0.0170783
84.24	0.00793544	-0.0229714	0.00747161	0.0169216
84.25	0.00790089	-0.0231839	0.0072181	0.0168718
84.26	0.00799865	-0.0230402	0.00737844	0.0168502
84.27	0.00790636	-0.0230899	0.00707965	0.0167759
84.28	0.00778299	-0.0231966	0.00708607	0.0166598
84.29	0.00783861	-0.0232518	0.00720818	0.0167445
84.3	0.00779158	-0.0228474	0.00758872	0.0166218
84.31	0.0077871	-0.0229073	0.0073019	0.0169297
84.32	0.00765558	-0.0229314	0.00722599	0.0168767
84.33	0.00778043	-0.023134	0.007406	0.0169142
84.34	0.00796282	-0.022835	0.00741242	0.0169007
84.35	0.00788942	-0.0229612	0.00729833	0.0168975
84.36	0.00790617	-0.0228414	0.00760499	0.0168043
84.37	0.00789478	-0.0229066	0.00712956	0.0166894
84.38	0.00797801	-0.0229732	0.00713398	0.0166206
84.39	0.00785978	-0.0231048	0.00705896	0.0168063
84.4	0.00770632	-0.0228544	0.00717601	0.0167221
84.41	0.0078873	-0.0230054	0.00727474	0.0166208
84.42	0.00805941	-0.0228391	0.00736824	0.0165636
84.43	0.0078346	-0.0230209	0.00720326	0.0166401
84.44	0.00775125	-0.0229662	0.0072586	0.0168675
84.45	0.00792846	-0.0229967	0.00716523	0.0169179
84.46	0.00802472	-0.0226511	0.00761162	0.0166729
84.47	0.00797592	-0.0229697	0.00732291	0.0165968
84.48	0.0081311	-0.0227057	0.00731991	0.0165322
84.49	0.00790873	-0.0227584	0.00716546	0.016886
84.5	0.0077837	-0.0227244	0.00731441	0.016843
84.51	0.0079114	-0.0227636	0.00727699	0.0170602
84.52	0.00807289	-0.0227101	0.00729285	0.0167344
84.53	0.00793442	-0.0228971	0.00722171	0.016501
84.54	0.0080718	-0.0225759	0.0074446	0.0164441
84.55	0.00794205	-0.022948	0.00736419	0.0167276
84.56	0.00789129	-0.0227935	0.00745575	0.0166867
84.57	0.007887	-0.0228919	0.0072431	0.0166921
84.58	0.0079389	-0.0228577	0.00737188	0.0166539
84.59	0.00785522	-0.0228424	0.0073464	0.016663
84.6	0.008005	-0.0227583	0.0075789	0.0168869
84.61	0.00793489	-0.0229034	0.00732318	0.0170498
