Time	E1_L08.1PG_Col.0	E2_L13.1	E3_L08.2PG_Col.0	E4_L13.2
409.41	-0.242117	-0.0311732	0.00426285	-0.0943891
409.42	-0.242129	-0.0311273	0.00450058	-0.0943616
409.43	-0.242129	-0.0312088	0.00415196	-0.094523
409.44	-0.242103	-0.0311822	0.00434875	-0.0946201
409.45	-0.241942	-0.0311819	0.00409128	-0.0945189
409.46	-0.241795	-0.0311036	0.00419184	-0.0944924
409.47	-0.241914	-0.0309558	0.00427736	-0.0942114
409.48	-0.24203	-0.0310819	0.00430856	-0.0944599
409.49	-0.2418	-0.0312814	0.00431395	-0.0943725
409.5	-0.241936	-0.0313067	0.00440224	-0.0944475
409.51	-0.242008	-0.0312541	0.00405368	-0.0942814
409.52	-0.242112	-0.0312022	0.00438257	-0.0942411
409.53	-0.242044	-0.0311545	0.00420948	-0.0942253
409.54	-0.241935	-0.0310691	0.00397144	-0.0941507
409.55	-0.241802	-0.0310937	0.00412579	-0.0942599
409.56	-0.241955	-0.0312487	0.00444189	-0.0943199
409.57	-0.241991	-0.031084	0.00423616	-0.0940677
409.58	-0.24197	-0.0311476	0.00434547	-0.0941274
409.59	-0.241982	-0.0311921	0.00411017	-0.094162
409.6	-0.241912	-0.0311554	0.00418068	-0.0941137
409.61	-0.242002	-0.0312988	0.00398975	-0.0941243
409.62	-0.24192	-0.0311094	0.00422068	-0.0939497
409.63	-0.241953	-0.0312843	0.00409013	-0.0940322
409.64	-0.242073	-0.0311615	0.00419811	-0.0939958
409.65	-0.241921	-0.0311182	0.00407641	-0.0940232
409.66	-0.241738	-0.0310595	0.00421662	-0.0941273
409.67	-0.241887	-0.0309788	0.00397629	-0.0940929
409.68	-0.241823	-0.0310991	0.00407352	-0.0941523
409.69	-0.241696	-0.0310214	0.00400101	-0.0939482
409.7	-0.241924	-0.031095	0.0042792	-0.0940709
409.71	-0.241926	-0.0309673	0.00414138	-0.0940326
409.72	-0.241682	-0.0311054	0.00436521	-0.0941774
409.73	-0.241662	-0.0310209	0.00419373	-0.0940179
409.74	-0.241661	-0.0308647	0.0040954	-0.0941841
409.75	-0.241735	-0.0308069	0.0038711	-0.0941809
409.76	-0.241655	-0.0310381	0.00408194	-0.094309
409.77	-0.24179	-0.0311326	0.00400822	-0.0940628
409.78	-0.242042	-0.0312704	0.00421939	-0.0940999
409.79	-0.241912	-0.0311472	0.00383785	-0.0940671
409.8	-0.24191	-0.0309404	0.00378637	-0.0938708
409.81	-0.241885	-0.0308523	0.0038402	-0.0938775
409.82	-0.241902	-0.0308878	0.0037783	-0.0939356
409.83	-0.241904	-0.0310362	0.0036891	-0.0939285
409.84	-0.242233	-0.031201	0.00434585	-0.0939234
409.85	-0.242035	-0.0310051	0.00380601	-0.0940729
409.86	-0.241815	-0.0308631	0.00412317	-0.0939723
409.87	-0.241894	-0.0308747	0.0037673	-0.0938882
409.88	-0.242113	-0.0310936	0.00410859	-0.0938974
409.89	-0.242022	-0.0310748	0.00355702	-0.0938522
409.9	-0.241979	-0.0310707	0.00385628	-0.0938558
409.91	-0.242045	-0.0310421	0.00372724	-0.0938543
409.92	-0.242043	-0.0310803	0.00369302	-0.0938519
409.93	-0.241971	-0.0311464	0.00358351	-0.0938655
409.94	-0.242112	-0.0312074	0.00338315	-0.0938732
409.95	-0.242107	-0.0312496	0.00345249	-0.0939163
409.96	-0.242025	-0.0311147	0.00378552	-0.0938198
409.97	-0.241976	-0.0312244	0.00338965	-0.0938353
409.98	-0.242262	-0.0311246	0.0035511	-0.0938497
409.99	-0.242066	-0.0309707	0.00355684	-0.0939421
410	-0.242051	-0.031149	0.00358086	-0.0940789
410.01	-0.24204	-0.0311039	0.00349723	-0.0937953
410.02	-0.241859	-0.0310495	0.00380602	-0.0937864
410.03	-0.241817	-0.0308947	0.00364294	-0.0937222
410.04	-0.241928	-0.0309945	0.00359897	-0.0938614
410.05	-0.241951	-0.0309413	0.00357693	-0.0938337
410.06	-0.241997	-0.0310588	0.00379825	-0.0938612
410.07	-0.242072	-0.0310398	0.0034896	-0.0937318
410.08	-0.242144	-0.0310773	0.00361998	-0.0937388
410.09	-0.242108	-0.030895	0.00353165	-0.0937256
410.1	-0.242198	-0.0309635	0.0036092	-0.0938215
410.11	-0.24203	-0.030852	0.00351181	-0.0938177
410.12	-0.241746	-0.030943	0.00342193	-0.0936834
410.13	-0.241944	-0.0308502	0.0035387	-0.0938704
410.14	-0.241987	-0.0307914	0.00374732	-0.0936534
410.15	-0.241995	-0.0307814	0.0034802	-0.0935838
410.16	-0.242176	-0.0307993	0.00353201	-0.0936633
410.17	-0.242132	-0.030612	0.00338275	-0.0935496
410.18	-0.242354	-0.0307013	0.00340108	-0.0937136
410.19	-0.242255	-0.0305394	0.00350303	-0.0935987
410.2	-0.242377	-0.0306613	0.003469	-0.0936425
410.21	-0.242152	-0.0305718	0.00346719	-0.0935971
410.22	-0.242045	-0.0306914	0.00356709	-0.0933528
410.23	-0.242064	-0.0305973	0.0033004	-0.0932936
410.24	-0.242326	-0.0306998	0.00336701	-0.0936411
410.25	-0.242147	-0.030601	0.00337506	-0.0933753
410.26	-0.242104	-0.0306374	0.00319786	-0.0934306
410.27	-0.242156	-0.0306166	0.00306601	-0.0934834
410.28	-0.242239	-0.0308783	0.00341719	-0.0934516
410.29	-0.242156	-0.0306805	0.00322875	-0.0934445
410.3	-0.242212	-0.0309333	0.00326556	-0.0934912
410.31	-0.242148	-0.0308893	0.00308756	-0.0936021
410.32	-0.242264	-0.0310587	0.00346159	-0.0931533
410.33	-0.242231	-0.0308485	0.00339951	-0.0933193
410.34	-0.24238	-0.0307767	0.0034047	-0.0934466
410.35	-0.24216	-0.0308096	0.00301849	-0.0933475
410.36	-0.242505	-0.030785	0.00332483	-0.0934643
410.37	-0.242427	-0.0305816	0.00309957	-0.0932897
410.38	-0.242387	-0.0307989	0.00304659	-0.0933345
410.39	-0.242303	-0.0308391	0.00299359	-0.0930766
410.4	-0.242263	-0.0308512	0.00319831	-0.0931597
410.41	-0.242158	-0.0306406	0.00327834	-0.0931619
410.42	-0.242327	-0.0308311	0.00325921	-0.0930569
410.43	-0.242117	-0.0308198	0.00319382	-0.0931183
410.44	-0.242311	-0.0309783	0.0029786	-0.093163
410.45	-0.242432	-0.0310514	0.00294304	-0.0931154
410.46	-0.242565	-0.0310797	0.00315412	-0.0932551
410.47	-0.242421	-0.0309022	0.00310992	-0.0930728
410.48	-0.242442	-0.031053	0.00301804	-0.093223
410.49	-0.24243	-0.0309526	0.00309293	-0.0930976
410.5	-0.242449	-0.0307652	0.00345257	-0.0930908
410.51	-0.242426	-0.0307668	0.00317872	-0.0931247
410.52	-0.242478	-0.0307845	0.00318445	-0.0930684
410.53	-0.242348	-0.0307801	0.0031968	-0.0930123
410.54	-0.242652	-0.0310948	0.00291877	-0.0930967
410.55	-0.242586	-0.0310563	0.00283328	-0.0929884
410.56	-0.242516	-0.0310489	0.0030984	-0.093103
410.57	-0.242445	-0.0308908	0.00322532	-0.0931103
410.58	-0.242586	-0.0310937	0.00295383	-0.0932641
410.59	-0.242692	-0.0308805	0.00287972	-0.0932103
410.6	-0.243038	-0.0311124	0.00311031	-0.0932402
410.61	-0.24276	-0.0308501	0.00303462	-0.0931697
410.62	-0.242626	-0.0309349	0.00338945	-0.0930304
410.63	-0.242491	-0.0306622	0.00313449	-0.0930408
410.64	-0.242528	-0.0307841	0.00330263	-0.0929989
410.65	-0.24281	-0.0308339	0.00319222	-0.0930039
410.66	-0.242824	-0.0307491	0.00314294	-0.0930113
410.67	-0.242786	-0.0306732	0.00324681	-0.0930485
410.68	-0.242883	-0.030861	0.00323091	-0.0930877
410.69	-0.242687	-0.0307889	0.00321236	-0.0930344
410.7	-0.242886	-0.0309012	0.00329547	-0.0929738
410.71	-0.24289	-0.03094	0.00300457	-0.0928999
410.72	-0.243215	-0.0308725	0.00313674	-0.0929263
410.73	-0.242686	-0.0307552	0.00320727	-0.0928542
410.74	-0.24285	-0.030704	0.00333292	-0.0929422
410.75	-0.242886	-0.030773	0.00310131	-0.0929052
410.76	-0.24274	-0.0308106	0.0033973	-0.092767
410.77	-0.242447	-0.0310508	0.00341953	-0.0927902
410.78	-0.242767	-0.0310698	0.00343552	-0.0928096
410.79	-0.242805	-0.0312152	0.00329703	-0.092675
410.8	-0.243054	-0.031281	0.00324703	-0.0929667
410.81	-0.242895	-0.031053	0.00312148	-0.0929
410.82	-0.24299	-0.0309635	0.0031498	-0.0927128
410.83	-0.242847	-0.0308206	0.00291261	-0.0926446
410.84	-0.242881	-0.0308946	0.00313897	-0.0926489
410.85	-0.242873	-0.0306402	0.0032161	-0.0927783
410.86	-0.242852	-0.030781	0.00352377	-0.0925613
410.87	-0.242878	-0.0307661	0.00314054	-0.0926934
410.88	-0.242941	-0.0308892	0.00348353	-0.0927311
410.89	-0.242837	-0.0307471	0.00330906	-0.0927284
410.9	-0.242941	-0.0308313	0.00330009	-0.0928237
410.91	-0.242949	-0.0306664	0.00314225	-0.0926654
410.92	-0.242924	-0.0308203	0.00329566	-0.0926428
410.93	-0.242912	-0.0307342	0.00316675	-0.0927161
410.94	-0.242926	-0.0305425	0.00346191	-0.0926381
410.95	-0.242896	-0.0308431	0.00320277	-0.092795
410.96	-0.243187	-0.0311049	0.00317751	-0.0927165
410.97	-0.243191	-0.0306594	0.00331652	-0.0925326
410.98	-0.243292	-0.0306264	0.00331368	-0.0925078
410.99	-0.243169	-0.0305832	0.0032618	-0.0927294
411	-0.243307	-0.0306592	0.00330583	-0.0927257
411.01	-0.243312	-0.0306866	0.00312108	-0.0927403
411.02	-0.243366	-0.0306359	0.00301839	-0.0926463
411.03	-0.243234	-0.0306975	0.00287861	-0.0925543
411.04	-0.243504	-0.0305996	0.00333603	-0.0924892
411.05	-0.243228	-0.0307595	0.00295433	-0.0926002
411.06	-0.243376	-0.0308312	0.00310483	-0.0926895
411.07	-0.243275	-0.0307106	0.00304692	-0.0923683
411.08	-0.243507	-0.0308327	0.00314748	-0.0927094
411.09	-0.243354	-0.0305779	0.00287188	-0.0925401
411.1	-0.243408	-0.030508	0.00277136	-0.0924239
411.11	-0.2433	-0.0304251	0.00274358	-0.0926176
411.12	-0.243102	-0.030674	0.0032311	-0.0924443
411.13	-0.243082	-0.0305032	0.0029502	-0.0925698
411.14	-0.243406	-0.0304802	0.00304797	-0.0926186
411.15	-0.243334	-0.0303597	0.00282998	-0.0926009
411.16	-0.243339	-0.0304074	0.00324358	-0.0924571
411.17	-0.243359	-0.0304053	0.0028894	-0.092473
411.18	-0.243415	-0.0304411	0.00316941	-0.0925054
411.19	-0.243352	-0.0304485	0.00310305	-0.092378
411.2	-0.243562	-0.0304908	0.00317259	-0.0924115
411.21	-0.24316	-0.0306003	0.00300948	-0.0924194
411.22	-0.243166	-0.0303599	0.0030094	-0.0924568
411.23	-0.243104	-0.0301304	0.00275579	-0.092357
411.24	-0.243305	-0.030336	0.00300724	-0.092531
411.25	-0.243143	-0.0301783	0.00300389	-0.0924202
411.26	-0.2434	-0.0303049	0.00280656	-0.0924818
411.27	-0.242989	-0.0303021	0.00291833	-0.0923489
411.28	-0.243185	-0.030265	0.00315778	-0.0922796
411.29	-0.24335	-0.0302309	0.00313733	-0.0922262
411.3	-0.243293	-0.0301804	0.00315733	-0.0923842
411.31	-0.243366	-0.0302009	0.00304404	-0.0924603
411.32	-0.243371	-0.0302662	0.00296632	-0.0924383
411.33	-0.243075	-0.0300656	0.00277677	-0.0923207
411.34	-0.243188	-0.030017	0.00317353	-0.0923155
411.35	-0.243209	-0.0301608	0.00280893	-0.0923187
411.36	-0.24331	-0.0302628	0.00292445	-0.0923522
411.37	-0.243275	-0.030133	0.0029277	-0.0923647
411.38	-0.243653	-0.0302695	0.00314427	-0.0923176
411.39	-0.243428	-0.0300726	0.00298194	-0.092238
411.4	-0.243604	-0.0299823	0.00295762	-0.092089
411.41	-0.243414	-0.0299704	0.00280963	-0.0920554
411.42	-0.243407	-0.0300339	0.00294771	-0.0919775
411.43	-0.243123	-0.0299125	0.00302999	-0.0920159
411.44	-0.243231	-0.0296116	0.00301459	-0.0921657
411.45	-0.243413	-0.0297633	0.0027641	-0.092051
411.46	-0.243429	-0.0297985	0.00295807	-0.0920721
411.47	-0.243557	-0.0296877	0.00281166	-0.0921324
411.48	-0.24373	-0.0299493	0.00292018	-0.0922034
411.49	-0.243498	-0.0298273	0.00275949	-0.0921314
411.5	-0.243462	-0.0297176	0.00284832	-0.0921989
411.51	-0.243314	-0.0295294	0.00254129	-0.0919742
411.52	-0.243595	-0.0295966	0.00288003	-0.0921142
411.53	-0.243376	-0.0295546	0.0027203	-0.0920061
411.54	-0.243594	-0.0297263	0.00274815	-0.0918955
411.55	-0.243438	-0.0296856	0.00272305	-0.0918485
411.56	-0.243713	-0.0297094	0.0028305	-0.0921687
411.57	-0.243606	-0.0296692	0.00268314	-0.0919989
411.58	-0.243622	-0.0297784	0.00285608	-0.092076
411.59	-0.243618	-0.0296635	0.00274059	-0.0920139
411.6	-0.243651	-0.029856	0.0028968	-0.0920395
411.61	-0.243685	-0.0299708	0.00256428	-0.0919036
411.62	-0.243465	-0.0297036	0.00239067	-0.0917252
411.63	-0.243308	-0.0296855	0.00246987	-0.0919323
411.64	-0.243641	-0.0298876	0.0027484	-0.0919045
411.65	-0.24339	-0.0296473	0.00262569	-0.0919455
411.66	-0.243871	-0.0296749	0.00290479	-0.0917512
411.67	-0.243781	-0.0298249	0.00268173	-0.0916794
411.68	-0.243846	-0.0298096	0.00261506	-0.0917848
411.69	-0.243802	-0.0298178	0.00242351	-0.0917913
411.7	-0.243929	-0.029798	0.00252411	-0.091823
411.71	-0.243781	-0.0297031	0.00227705	-0.0916855
411.72	-0.24371	-0.0297074	0.00236902	-0.0916735
411.73	-0.243514	-0.0297283	0.00220654	-0.0915961
411.74	-0.243631	-0.0297709	0.00259859	-0.0915902
411.75	-0.243416	-0.029661	0.00255524	-0.0915278
411.76	-0.243503	-0.0297727	0.00262028	-0.0916031
411.77	-0.243387	-0.0295882	0.00246324	-0.0915776
411.78	-0.243686	-0.0298431	0.00246642	-0.0915663
411.79	-0.243605	-0.0296513	0.0021029	-0.0916153
411.8	-0.243655	-0.0296507	0.00258525	-0.091705
411.81	-0.243539	-0.0296742	0.00225324	-0.0916704
411.82	-0.243593	-0.0295556	0.0023228	-0.0915956
411.83	-0.243438	-0.0294615	0.00230762	-0.0914763
411.84	-0.243423	-0.0295245	0.0024885	-0.091541
411.85	-0.243384	-0.0293246	0.0023708	-0.0915453
411.86	-0.24348	-0.0294685	0.0024265	-0.0916105
411.87	-0.243366	-0.0295502	0.00213457	-0.0916748
411.88	-0.243717	-0.0295456	0.00240624	-0.0915458
411.89	-0.243551	-0.0295045	0.0023781	-0.0914759
411.9	-0.243972	-0.0294987	0.00241418	-0.0915664
411.91	-0.243746	-0.0293724	0.00221197	-0.0915647
411.92	-0.243652	-0.0292965	0.0022227	-0.0915782
411.93	-0.243711	-0.0293666	0.00221475	-0.0915583
411.94	-0.243954	-0.0294365	0.00254263	-0.0916129
411.95	-0.243602	-0.0291443	0.00227905	-0.0916007
411.96	-0.243625	-0.0291337	0.00236332	-0.0915216
411.97	-0.243696	-0.0292304	0.00209113	-0.0915008
411.98	-0.244086	-0.0293501	0.00223566	-0.0914445
411.99	-0.243924	-0.0292776	0.00230643	-0.0914317
412	-0.244068	-0.0294606	0.00253016	-0.0915546
412.01	-0.243917	-0.0292094	0.00241963	-0.0913847
412.02	-0.244008	-0.029254	0.00212225	-0.0914472
412.03	-0.24392	-0.0292549	0.00219545	-0.0914556
412.04	-0.243928	-0.0290526	0.00247102	-0.0914041
412.05	-0.243918	-0.0289357	0.00225628	-0.091379
412.06	-0.243929	-0.0292471	0.0023382	-0.0913726
412.07	-0.243962	-0.0292277	0.00227343	-0.0912631
412.08	-0.244014	-0.0292771	0.00251298	-0.0915116
412.09	-0.243884	-0.0290796	0.0023102	-0.0913344
412.1	-0.243942	-0.0291267	0.00245894	-0.0915045
412.11	-0.243687	-0.0288669	0.00205982	-0.0912946
412.12	-0.243939	-0.0291643	0.0023809	-0.0912163
412.13	-0.243932	-0.0290005	0.00210164	-0.0913442
412.14	-0.243924	-0.028971	0.00235515	-0.0913327
412.15	-0.243897	-0.0289813	0.00216239	-0.0914085
412.16	-0.244047	-0.0288244	0.00225731	-0.0913079
412.17	-0.244056	-0.0288664	0.00200063	-0.0912842
412.18	-0.244279	-0.0288204	0.00242307	-0.0913575
412.19	-0.244057	-0.0286418	0.00226659	-0.0912724
412.2	-0.243933	-0.0287705	0.00261305	-0.0911365
412.21	-0.243979	-0.0287111	0.00228835	-0.0912225
412.22	-0.243938	-0.0286797	0.00254105	-0.0911892
412.23	-0.243968	-0.0287895	0.00232219	-0.0912185
412.24	-0.244011	-0.0287418	0.00242794	-0.0911458
412.25	-0.243868	-0.0286845	0.00245183	-0.0913282
412.26	-0.244318	-0.0290865	0.00251983	-0.0912797
412.27	-0.244308	-0.02885	0.00225519	-0.0911779
412.28	-0.244116	-0.0288296	0.00256886	-0.0911284
412.29	-0.243863	-0.0287274	0.00226968	-0.0911513
412.3	-0.244277	-0.0289995	0.00249063	-0.0914325
412.31	-0.244175	-0.0289063	0.00232164	-0.0912259
412.32	-0.244335	-0.0288752	0.00243556	-0.0912562
412.33	-0.244091	-0.0287567	0.0023222	-0.0912304
412.34	-0.244066	-0.0288483	0.002533	-0.091276
412.35	-0.244078	-0.0288482	0.0023554	-0.0912261
412.36	-0.244143	-0.028899	0.00244771	-0.0911575
412.37	-0.244212	-0.0288369	0.00227985	-0.0911268
412.38	-0.244394	-0.0289324	0.00243583	-0.0911202
412.39	-0.24409	-0.0288961	0.0021832	-0.0911428
412.4	-0.244169	-0.0290003	0.00254836	-0.0911146
412.41	-0.244201	-0.0288441	0.00224297	-0.0911351
412.42	-0.244163	-0.0289038	0.00263439	-0.0911275
412.43	-0.244161	-0.0288733	0.00226628	-0.0911357
412.44	-0.244238	-0.0289193	0.00232021	-0.0912024
412.45	-0.244294	-0.0286583	0.00222539	-0.0910907
412.46	-0.244297	-0.028728	0.00239027	-0.0910702
412.47	-0.244263	-0.0286941	0.00236859	-0.0910363
412.48	-0.24434	-0.0287163	0.00248662	-0.0910605
412.49	-0.244278	-0.0287428	0.00234924	-0.0910387
412.5	-0.244508	-0.0287287	0.00236573	-0.0910327
412.51	-0.244395	-0.0286755	0.00227207	-0.0910716
412.52	-0.244323	-0.0286937	0.00242666	-0.091101
412.53	-0.244298	-0.0285349	0.00221488	-0.0911064
412.54	-0.244351	-0.0289088	0.0021637	-0.0910873
412.55	-0.244372	-0.0287209	0.00224548	-0.0910363
412.56	-0.244605	-0.0287776	0.00247237	-0.0911064
412.57	-0.244492	-0.0287374	0.00226673	-0.091007
412.58	-0.244479	-0.028777	0.00239469	-0.0910458
412.59	-0.244472	-0.0287467	0.00218186	-0.0909126
412.6	-0.244423	-0.0287221	0.00209835	-0.0910755
412.61	-0.244228	-0.0285365	0.00191399	-0.0909694
412.62	-0.244305	-0.0287176	0.00224825	-0.0911091
412.63	-0.24434	-0.0286638	0.00195714	-0.0910236
412.64	-0.244464	-0.0288182	0.00219758	-0.0910067
412.65	-0.244313	-0.0287506	0.00225499	-0.0908891
412.66	-0.244479	-0.028719	0.00217878	-0.0909996
412.67	-0.244472	-0.0287201	0.00205983	-0.0910459
412.68	-0.244567	-0.0287203	0.00216534	-0.0910254
412.69	-0.244378	-0.0288324	0.00209868	-0.091001
412.7	-0.244564	-0.0287154	0.00229521	-0.09107
412.71	-0.244422	-0.0285636	0.00228177	-0.090884
412.72	-0.244412	-0.0285544	0.0022214	-0.0906034
412.73	-0.244349	-0.0285884	0.00208294	-0.0907922
412.74	-0.244412	-0.0286958	0.00209703	-0.0908652
412.75	-0.244442	-0.0284721	0.00187003	-0.0907487
412.76	-0.244651	-0.0284672	0.0019371	-0.0908879
412.77	-0.244419	-0.0283461	0.00178787	-0.0907766
412.78	-0.244372	-0.0286374	0.0017993	-0.0907991
412.79	-0.244317	-0.0285876	0.00196582	-0.0907266
412.8	-0.244344	-0.0284379	0.00199023	-0.0908937
412.81	-0.244304	-0.0283992	0.00171386	-0.0908974
412.82	-0.244704	-0.0284606	0.00185636	-0.0908128
412.83	-0.244591	-0.0284692	0.00185798	-0.0908534
412.84	-0.244416	-0.0284857	0.00194928	-0.090765
412.85	-0.244312	-0.028427	0.00180004	-0.0907148
412.86	-0.244276	-0.0285081	0.00208938	-0.0907719
412.87	-0.244272	-0.0285236	0.001927	-0.0908271
412.88	-0.24415	-0.0284453	0.00190568	-0.0908395
412.89	-0.244072	-0.0282311	0.00196021	-0.0908391
412.9	-0.244115	-0.0284402	0.00189985	-0.0908287
412.91	-0.244153	-0.0285189	0.00182299	-0.0907483
412.92	-0.244162	-0.0284266	0.00201853	-0.0907731
412.93	-0.244347	-0.0283873	0.00194161	-0.0907743
412.94	-0.244213	-0.0285613	0.00171322	-0.0906587
412.95	-0.244105	-0.0286085	0.00146551	-0.0907684
412.96	-0.244278	-0.0286308	0.00203312	-0.090847
412.97	-0.244222	-0.0285012	0.00171531	-0.090761
412.98	-0.244381	-0.0284477	0.00200367	-0.0906861
412.99	-0.244347	-0.0283731	0.00185957	-0.0906349
413	-0.24432	-0.0282809	0.00201427	-0.0906236
413.01	-0.24432	-0.0282767	0.00174036	-0.0905687
413.02	-0.244226	-0.0283632	0.00203301	-0.0905793
413.03	-0.24406	-0.0282732	0.00202414	-0.0906363
413.04	-0.244122	-0.0285245	0.00182058	-0.0906702
413.05	-0.244301	-0.0282032	0.00179889	-0.0905486
413.06	-0.244179	-0.0282706	0.00185007	-0.0907069
413.07	-0.244043	-0.0282691	0.00154443	-0.0906106
413.08	-0.244455	-0.0284102	0.00189857	-0.0906299
413.09	-0.244431	-0.0283562	0.00187369	-0.0905417
413.1	-0.244392	-0.0282321	0.0017762	-0.0905694
413.11	-0.244201	-0.0281197	0.00187692	-0.0905141
413.12	-0.244186	-0.0282821	0.00170777	-0.0905374
413.13	-0.244179	-0.0280491	0.00163341	-0.0904623
413.14	-0.244193	-0.0281165	0.00168903	-0.090553
413.15	-0.244224	-0.0280033	0.00150259	-0.0904759
413.16	-0.244551	-0.0281668	0.00178691	-0.0905088
413.17	-0.244203	-0.0279934	0.00163283	-0.090551
413.18	-0.24405	-0.0277683	0.00180187	-0.090383
413.19	-0.244087	-0.0278235	0.00177315	-0.0904845
413.2	-0.244477	-0.0279787	0.00175435	-0.0905703
413.21	-0.244278	-0.0278175	0.00155677	-0.0905767
413.22	-0.244243	-0.0280305	0.00169385	-0.0903387
413.23	-0.2443	-0.027992	0.00173379	-0.0903368
413.24	-0.244511	-0.0280136	0.00166232	-0.0904186
413.25	-0.244311	-0.0278301	0.00170878	-0.0904317
413.26	-0.244608	-0.0277802	0.00167033	-0.0904896
413.27	-0.24454	-0.027771	0.00174661	-0.090354
413.28	-0.244492	-0.0277731	0.00193582	-0.0904266
413.29	-0.244366	-0.027785	0.00156201	-0.0903073
413.3	-0.244458	-0.0279199	0.00172971	-0.0903228
413.31	-0.24438	-0.027762	0.00163864	-0.0902063
413.32	-0.244638	-0.0278636	0.00165108	-0.0902854
413.33	-0.244567	-0.0277568	0.00168854	-0.0903284
413.34	-0.244383	-0.0279231	0.00154748	-0.0902294
413.35	-0.244319	-0.027674	0.00154014	-0.0902616
413.36	-0.244581	-0.0278333	0.00173681	-0.0903061
413.37	-0.244452	-0.0276647	0.00165108	-0.0903451
413.38	-0.244598	-0.0279511	0.00181666	-0.0903275
413.39	-0.24445	-0.0276022	0.00173061	-0.0903436
413.4	-0.244359	-0.0278553	0.00152729	-0.0901996
413.41	-0.2443	-0.0275637	0.00132495	-0.090199
413.42	-0.244304	-0.0277679	0.00159005	-0.0901125
413.43	-0.244269	-0.0276388	0.00155823	-0.0900849
413.44	-0.244495	-0.0276974	0.00132294	-0.0901299
413.45	-0.244488	-0.0275998	0.0013548	-0.0902022
413.46	-0.2444	-0.0278839	0.00164564	-0.0902042
413.47	-0.244614	-0.0277769	0.00128606	-0.0903471
413.48	-0.244688	-0.0278466	0.00155045	-0.0903989
413.49	-0.244646	-0.0276677	0.00127974	-0.0902724
413.5	-0.244806	-0.0279207	0.00166527	-0.0902816
413.51	-0.244661	-0.027814	0.00140947	-0.0901138
413.52	-0.244649	-0.0276556	0.00174864	-0.0902797
413.53	-0.244616	-0.0275522	0.00166048	-0.0903307
413.54	-0.244517	-0.0275537	0.00157439	-0.0903608
413.55	-0.244466	-0.0274822	0.00149013	-0.0900867
413.56	-0.244459	-0.0277025	0.00162968	-0.0902112
413.57	-0.244344	-0.0277008	0.00142006	-0.0903392
413.58	-0.24463	-0.0278459	0.00131857	-0.090277
413.59	-0.244534	-0.0276218	0.0014549	-0.0900184
413.6	-0.244785	-0.0276224	0.00149979	-0.0902143
413.61	-0.24481	-0.027554	0.00144428	-0.0902775
413.62	-0.24474	-0.027641	0.00136294	-0.0903333
413.63	-0.244542	-0.0274821	0.00128707	-0.0903378
413.64	-0.244572	-0.0274282	0.00130797	-0.0899174
413.65	-0.244411	-0.0275329	0.00143326	-0.0901
413.66	-0.244488	-0.0276422	0.00174174	-0.0901447
413.67	-0.244582	-0.0274847	0.00146184	-0.0902471
413.68	-0.244745	-0.0275214	0.00159955	-0.0904323
413.69	-0.244474	-0.027284	0.00139176	-0.0902873
413.7	-0.24479	-0.0274544	0.00171005	-0.0901918
413.71	-0.244445	-0.0273905	0.00150394	-0.0902817
413.72	-0.244625	-0.0275756	0.00175457	-0.0901932
413.73	-0.24453	-0.0272305	0.00150101	-0.0902245
413.74	-0.244311	-0.0273972	0.00192371	-0.090028
413.75	-0.244332	-0.0275877	0.00164896	-0.0900507
413.76	-0.244621	-0.0276615	0.00186401	-0.0901391
413.77	-0.244453	-0.0275336	0.00183917	-0.09008
413.78	-0.244612	-0.0275771	0.00159384	-0.0901238
413.79	-0.244547	-0.0274609	0.00141577	-0.0900627
413.8	-0.244658	-0.0275156	0.0015302	-0.0899364
413.81	-0.244841	-0.0274525	0.00135928	-0.0899706
413.82	-0.244872	-0.0275995	0.00155092	-0.0899908
413.83	-0.244592	-0.0275099	0.00135996	-0.090039
413.84	-0.244439	-0.0273913	0.00161209	-0.0899358
413.85	-0.244441	-0.0272765	0.00142198	-0.0899508
413.86	-0.244724	-0.027395	0.00153096	-0.0900001
413.87	-0.244504	-0.0273454	0.00148376	-0.0898819
413.88	-0.244737	-0.0273448	0.00135582	-0.0898348
413.89	-0.244638	-0.0271207	0.00136776	-0.0898727
413.9	-0.24454	-0.0270333	0.00136374	-0.0900191
413.91	-0.244649	-0.027023	0.0013631	-0.0899151
413.92	-0.24476	-0.0271366	0.00129411	-0.090026
413.93	-0.244675	-0.0270533	0.00138797	-0.0899181
413.94	-0.244945	-0.0269651	0.00156722	-0.0898397
413.95	-0.244826	-0.027075	0.00126405	-0.089801
413.96	-0.244874	-0.0271663	0.00142994	-0.0899226
413.97	-0.244611	-0.0271473	0.00135266	-0.0898664
413.98	-0.244454	-0.0270265	0.00147196	-0.0897649
413.99	-0.244543	-0.0269894	0.00147007	-0.0898186
414	-0.244613	-0.0269953	0.00173062	-0.0898992
414.01	-0.244603	-0.0270708	0.00145402	-0.0898627
414.02	-0.244732	-0.0271535	0.00169554	-0.0899021
414.03	-0.244501	-0.0271882	0.00153666	-0.0899161
414.04	-0.244716	-0.0271856	0.0014471	-0.0897468
414.05	-0.244865	-0.0271388	0.00144055	-0.0896953
414.06	-0.244874	-0.0270995	0.00155759	-0.0896551
414.07	-0.244648	-0.0269621	0.00152012	-0.0897641
414.08	-0.244767	-0.0272886	0.00174958	-0.0897894
