Time	E1_L08.1PG_Col0	E2_L13.1	E3_L08.2PG_example1	E4_L13.2
574.13	-0.422066	-0.234077	-0.427131	-0.112844
574.14	-0.422196	-0.234308	-0.427328	-0.112808
574.15	-0.422131	-0.23407	-0.427255	-0.112837
574.16	-0.422144	-0.234378	-0.427266	-0.112554
574.17	-0.422093	-0.234272	-0.42696	-0.112743
574.18	-0.422179	-0.23433	-0.427359	-0.112566
574.19	-0.422091	-0.234303	-0.427158	-0.112629
574.2	-0.422027	-0.23459	-0.427324	-0.112747
574.21	-0.422171	-0.234233	-0.4271	-0.112698
574.22	-0.42226	-0.234465	-0.427236	-0.112433
574.23	-0.422252	-0.234503	-0.427089	-0.112389
574.24	-0.422099	-0.234513	-0.427236	-0.112408
574.25	-0.422136	-0.23433	-0.427133	-0.112607
574.26	-0.422151	-0.234292	-0.427162	-0.112549
574.27	-0.422125	-0.234293	-0.42715	-0.112585
574.28	-0.422188	-0.234424	-0.427263	-0.11247
574.29	-0.421966	-0.234229	-0.426893	-0.112534
574.3	-0.422218	-0.234199	-0.427315	-0.112651
574.31	-0.42215	-0.234309	-0.427367	-0.112678
574.32	-0.422172	-0.234583	-0.427364	-0.112552
574.33	-0.421921	-0.234346	-0.427102	-0.112765
574.34	-0.422021	-0.23438	-0.427386	-0.11269
574.35	-0.421839	-0.234238	-0.42727	-0.112825
574.36	-0.42202	-0.234522	-0.427253	-0.112611
574.37	-0.422002	-0.234479	-0.426916	-0.112669
574.38	-0.422205	-0.234455	-0.427115	-0.112455
574.39	-0.421984	-0.234356	-0.427025	-0.112574
574.4	-0.422076	-0.234477	-0.427213	-0.112684
574.41	-0.421866	-0.234285	-0.427039	-0.112724
574.42	-0.422049	-0.234459	-0.427113	-0.112496
574.43	-0.422022	-0.234478	-0.427211	-0.112669
574.44	-0.422065	-0.23454	-0.427344	-0.112623
574.45	-0.421933	-0.234542	-0.427183	-0.112665
574.46	-0.422251	-0.234656	-0.427326	-0.112609
574.47	-0.422044	-0.234343	-0.427109	-0.112666
574.48	-0.422189	-0.234477	-0.427211	-0.112457
574.49	-0.421918	-0.234432	-0.42724	-0.11262
574.5	-0.422141	-0.234693	-0.427424	-0.112616
574.51	-0.421952	-0.234546	-0.427219	-0.1127
574.52	-0.422034	-0.234547	-0.427259	-0.112553
574.53	-0.421937	-0.23439	-0.427195	-0.112521
574.54	-0.422171	-0.234444	-0.427168	-0.11259
574.55	-0.421917	-0.234189	-0.427011	-0.112543
574.56	-0.422009	-0.23461	-0.427408	-0.112292
574.57	-0.422051	-0.234429	-0.427174	-0.112306
574.58	-0.422019	-0.234693	-0.427095	-0.112052
574.59	-0.421914	-0.23454	-0.42693	-0.11218
574.6	-0.42209	-0.234529	-0.427004	-0.112136
574.61	-0.421936	-0.234415	-0.426979	-0.112237
574.62	-0.421932	-0.234655	-0.427177	-0.112079
574.63	-0.421697	-0.23451	-0.427133	-0.112341
574.64	-0.422055	-0.234862	-0.427393	-0.112388
574.65	-0.422008	-0.234535	-0.427124	-0.112319
574.66	-0.422096	-0.234506	-0.427368	-0.112045
574.67	-0.422055	-0.234563	-0.427437	-0.112228
574.68	-0.421983	-0.234527	-0.427261	-0.11217
574.69	-0.421963	-0.23444	-0.426915	-0.112204
574.7	-0.422108	-0.23455	-0.427289	-0.11215
574.71	-0.421937	-0.234333	-0.427204	-0.112184
574.72	-0.421979	-0.234418	-0.427317	-0.112212
574.73	-0.422107	-0.234175	-0.427126	-0.112396
574.74	-0.422125	-0.234559	-0.427232	-0.1122
574.75	-0.421972	-0.234421	-0.42703	-0.112305
574.76	-0.422106	-0.234637	-0.42741	-0.112296
574.77	-0.421956	-0.234642	-0.427225	-0.112474
574.78	-0.4219	-0.234786	-0.427151	-0.112229
574.79	-0.4218	-0.234539	-0.426958	-0.112349
574.8	-0.422043	-0.234677	-0.427354	-0.112526
574.81	-0.421876	-0.234541	-0.427006	-0.112473
574.82	-0.422029	-0.234436	-0.427449	-0.112264
574.83	-0.421973	-0.234562	-0.427141	-0.112391
574.84	-0.422073	-0.234965	-0.427229	-0.112258
574.85	-0.421932	-0.234614	-0.427249	-0.112234
574.86	-0.42211	-0.234755	-0.427205	-0.111903
574.87	-0.421956	-0.234454	-0.426962	-0.11215
574.88	-0.422097	-0.234663	-0.427151	-0.112074
574.89	-0.42205	-0.234708	-0.426837	-0.112224
574.9	-0.421846	-0.234682	-0.427066	-0.112274
574.91	-0.421872	-0.234561	-0.426872	-0.112332
574.92	-0.422077	-0.234543	-0.427075	-0.111983
574.93	-0.421801	-0.234238	-0.426768	-0.111842
574.94	-0.422029	-0.234472	-0.427056	-0.112186
574.95	-0.422121	-0.234351	-0.427004	-0.112545
574.96	-0.422213	-0.234604	-0.427172	-0.112311
574.97	-0.422092	-0.234461	-0.427075	-0.112253
574.98	-0.422073	-0.234629	-0.427085	-0.112068
574.99	-0.421912	-0.234423	-0.426779	-0.11219
575	-0.422072	-0.234637	-0.426831	-0.111833
575.01	-0.422053	-0.234419	-0.426825	-0.111969
575.02	-0.422036	-0.23459	-0.427077	-0.112073
575.03	-0.422085	-0.234569	-0.426928	-0.112135
575.04	-0.421905	-0.234575	-0.427044	-0.11189
575.05	-0.421638	-0.234361	-0.426743	-0.112206
575.06	-0.422033	-0.234588	-0.426797	-0.112138
575.07	-0.421843	-0.234384	-0.426996	-0.112
575.08	-0.421891	-0.234654	-0.427046	-0.112007
575.09	-0.42171	-0.234671	-0.426712	-0.112143
575.1	-0.422059	-0.234963	-0.427032	-0.112263
575.11	-0.422045	-0.234638	-0.426642	-0.112082
575.12	-0.422197	-0.234886	-0.426886	-0.112146
575.13	-0.422094	-0.234698	-0.426918	-0.111847
575.14	-0.422077	-0.234816	-0.427036	-0.111828
575.15	-0.422089	-0.234682	-0.426921	-0.112038
575.16	-0.422043	-0.234943	-0.427037	-0.111939
575.17	-0.42214	-0.234828	-0.426829	-0.111874
575.18	-0.422209	-0.234839	-0.427093	-0.111881
575.19	-0.421813	-0.234589	-0.426738	-0.11202
575.2	-0.421949	-0.234644	-0.426833	-0.111862
575.21	-0.422037	-0.234623	-0.426626	-0.112015
575.22	-0.421922	-0.234641	-0.426715	-0.111497
575.23	-0.421779	-0.234497	-0.426634	-0.111642
575.24	-0.422113	-0.234776	-0.427073	-0.111951
575.25	-0.422139	-0.234525	-0.426784	-0.112292
575.26	-0.422383	-0.23465	-0.42698	-0.112125
575.27	-0.42217	-0.23454	-0.426939	-0.112127
575.28	-0.421946	-0.23476	-0.426835	-0.111886
575.29	-0.421759	-0.234508	-0.426622	-0.111954
575.3	-0.42223	-0.234858	-0.426785	-0.11197
575.31	-0.422198	-0.234664	-0.426551	-0.11215
575.32	-0.422284	-0.23464	-0.42697	-0.111962
575.33	-0.422291	-0.234568	-0.426772	-0.111888
575.34	-0.422044	-0.234651	-0.427069	-0.111929
575.35	-0.421977	-0.234625	-0.426895	-0.111876
575.36	-0.422064	-0.234638	-0.427142	-0.111935
575.37	-0.422086	-0.234599	-0.426966	-0.112193
575.38	-0.422095	-0.234493	-0.427071	-0.111831
575.39	-0.422129	-0.234358	-0.426795	-0.111863
575.4	-0.422181	-0.234771	-0.426687	-0.111973
575.41	-0.422211	-0.234484	-0.426801	-0.111915
575.42	-0.422354	-0.234565	-0.427027	-0.111571
575.43	-0.422219	-0.234551	-0.42701	-0.111483
575.44	-0.422144	-0.234658	-0.426936	-0.111547
575.45	-0.422215	-0.23459	-0.426816	-0.111798
575.46	-0.422315	-0.234707	-0.427286	-0.111734
575.47	-0.422129	-0.234573	-0.427068	-0.111865
575.48	-0.422244	-0.23457	-0.426971	-0.111845
575.49	-0.422114	-0.234414	-0.426597	-0.112022
575.5	-0.42224	-0.234737	-0.426836	-0.111669
575.51	-0.42219	-0.234645	-0.426955	-0.111892
575.52	-0.422236	-0.234649	-0.427167	-0.111692
575.53	-0.422145	-0.234475	-0.426985	-0.111393
575.54	-0.42216	-0.234567	-0.427061	-0.111306
575.55	-0.422288	-0.234575	-0.426675	-0.111555
575.56	-0.422276	-0.234915	-0.426783	-0.111594
575.57	-0.42217	-0.234729	-0.426499	-0.111582
575.58	-0.42236	-0.235013	-0.42685	-0.111409
575.59	-0.421821	-0.234478	-0.426446	-0.111395
575.6	-0.422149	-0.2348	-0.42681	-0.111417
575.61	-0.422149	-0.234822	-0.426678	-0.111639
575.62	-0.422287	-0.23477	-0.427141	-0.111674
575.63	-0.422168	-0.234615	-0.426698	-0.111645
575.64	-0.422189	-0.234782	-0.426964	-0.111631
575.65	-0.422224	-0.234568	-0.426749	-0.111479
575.66	-0.422284	-0.234714	-0.4265	-0.111265
575.67	-0.422156	-0.234546	-0.42653	-0.111214
575.68	-0.4223	-0.234797	-0.42655	-0.111245
575.69	-0.422268	-0.23482	-0.426253	-0.111402
575.7	-0.422287	-0.234835	-0.426609	-0.111398
575.71	-0.422256	-0.234611	-0.426526	-0.111477
575.72	-0.422348	-0.234774	-0.426625	-0.111268
575.73	-0.422341	-0.234733	-0.426526	-0.111491
575.74	-0.422196	-0.234696	-0.426465	-0.111385
575.75	-0.422145	-0.234595	-0.42638	-0.111427
575.76	-0.422388	-0.234793	-0.426697	-0.11136
575.77	-0.422412	-0.234808	-0.426764	-0.111549
575.78	-0.422417	-0.234916	-0.426818	-0.111234
575.79	-0.422227	-0.234587	-0.426541	-0.111216
575.8	-0.42234	-0.234789	-0.426441	-0.111366
575.81	-0.422244	-0.234691	-0.426366	-0.111488
575.82	-0.422399	-0.234971	-0.42665	-0.111366
575.83	-0.422332	-0.234585	-0.4267	-0.111224
575.84	-0.422349	-0.234711	-0.426741	-0.111236
575.85	-0.422232	-0.234691	-0.426418	-0.111165
575.86	-0.422424	-0.234846	-0.426567	-0.111155
575.87	-0.422394	-0.234742	-0.426482	-0.11125
575.88	-0.422319	-0.234862	-0.426619	-0.111106
575.89	-0.422229	-0.234767	-0.426492	-0.111235
575.9	-0.422281	-0.234943	-0.426674	-0.111189
575.91	-0.422256	-0.234898	-0.426474	-0.111385
575.92	-0.422331	-0.234979	-0.426912	-0.111252
575.93	-0.42206	-0.234708	-0.426603	-0.111293
575.94	-0.422251	-0.235064	-0.426696	-0.111161
575.95	-0.422333	-0.234987	-0.426626	-0.111403
575.96	-0.42218	-0.23514	-0.426694	-0.111169
575.97	-0.422039	-0.235065	-0.426614	-0.111257
575.98	-0.422133	-0.235129	-0.426686	-0.11105
575.99	-0.421989	-0.234824	-0.426609	-0.110879
576	-0.422316	-0.234995	-0.426812	-0.110928
576.01	-0.422272	-0.235071	-0.426554	-0.111038
576.02	-0.42217	-0.235107	-0.426717	-0.111093
576.03	-0.422124	-0.235076	-0.426494	-0.111235
576.04	-0.422255	-0.235373	-0.426721	-0.111217
576.05	-0.422231	-0.235144	-0.426695	-0.111152
576.06	-0.422365	-0.23507	-0.426953	-0.11119
576.07	-0.422303	-0.235014	-0.42688	-0.111274
576.08	-0.422377	-0.235032	-0.42686	-0.111165
576.09	-0.422157	-0.235017	-0.426524	-0.111229
576.1	-0.422522	-0.235253	-0.426707	-0.11112
576.11	-0.422281	-0.234956	-0.426684	-0.111249
576.12	-0.42226	-0.235235	-0.426879	-0.111269
576.13	-0.422262	-0.234978	-0.426532	-0.111304
576.14	-0.422226	-0.235066	-0.426666	-0.111201
576.15	-0.422198	-0.234837	-0.426383	-0.111199
576.16	-0.422339	-0.234997	-0.426619	-0.111068
576.17	-0.422134	-0.235065	-0.426612	-0.111168
576.18	-0.422305	-0.235107	-0.426579	-0.110959
576.19	-0.422055	-0.234993	-0.426633	-0.111135
576.2	-0.4222	-0.235143	-0.426621	-0.111226
576.21	-0.422172	-0.235192	-0.42643	-0.111326
576.22	-0.422382	-0.235212	-0.426812	-0.111328
576.23	-0.422222	-0.235065	-0.426577	-0.111176
576.24	-0.42238	-0.235024	-0.426581	-0.111247
576.25	-0.42223	-0.23511	-0.426394	-0.111254
576.26	-0.422324	-0.235246	-0.42664	-0.111186
576.27	-0.422161	-0.235107	-0.426341	-0.111295
576.28	-0.42231	-0.235272	-0.426674	-0.111011
576.29	-0.422204	-0.235017	-0.426415	-0.111187
576.3	-0.422343	-0.235418	-0.426442	-0.110886
576.31	-0.422339	-0.23506	-0.426581	-0.111175
576.32	-0.422316	-0.235058	-0.426697	-0.111064
576.33	-0.422351	-0.235158	-0.426544	-0.111009
576.34	-0.422362	-0.235504	-0.426798	-0.111024
576.35	-0.422237	-0.235362	-0.426842	-0.111014
576.36	-0.422299	-0.235376	-0.426806	-0.111043
576.37	-0.422183	-0.235199	-0.426742	-0.110999
576.38	-0.422313	-0.235198	-0.42701	-0.111003
576.39	-0.42213	-0.235178	-0.42679	-0.111125
576.4	-0.422267	-0.235419	-0.426563	-0.110709
576.41	-0.422244	-0.235005	-0.426678	-0.110759
576.42	-0.422445	-0.235141	-0.426903	-0.110764
576.43	-0.422292	-0.235168	-0.426748	-0.110734
576.44	-0.422323	-0.235271	-0.426862	-0.110682
576.45	-0.422203	-0.235088	-0.426516	-0.110888
576.46	-0.422351	-0.235152	-0.42698	-0.11072
576.47	-0.422377	-0.235176	-0.426725	-0.110909
576.48	-0.422368	-0.23509	-0.42674	-0.110872
576.49	-0.422284	-0.235019	-0.426507	-0.110984
576.5	-0.422387	-0.23519	-0.42682	-0.110961
576.51	-0.422413	-0.235163	-0.426638	-0.110956
576.52	-0.422394	-0.235391	-0.426785	-0.110839
576.53	-0.422383	-0.23519	-0.42662	-0.111148
576.54	-0.422407	-0.235393	-0.426967	-0.111072
576.55	-0.422439	-0.235321	-0.42687	-0.111004
576.56	-0.422359	-0.235356	-0.426731	-0.110865
576.57	-0.422367	-0.235116	-0.426509	-0.111126
576.58	-0.422432	-0.235225	-0.426444	-0.110999
576.59	-0.42248	-0.235039	-0.426453	-0.110899
576.6	-0.422458	-0.23518	-0.426731	-0.110972
576.61	-0.422204	-0.23526	-0.426645	-0.111153
576.62	-0.422303	-0.235182	-0.426734	-0.110939
576.63	-0.422352	-0.235133	-0.426469	-0.111012
576.64	-0.422452	-0.235262	-0.426462	-0.110895
576.65	-0.422308	-0.234945	-0.426392	-0.111175
576.66	-0.422546	-0.235133	-0.426657	-0.11096
576.67	-0.422468	-0.235244	-0.426578	-0.110944
576.68	-0.422462	-0.235133	-0.426507	-0.111074
576.69	-0.422325	-0.234955	-0.426287	-0.111133
576.7	-0.422459	-0.235392	-0.427088	-0.111224
576.71	-0.422441	-0.23501	-0.426832	-0.111216
576.72	-0.422463	-0.235153	-0.426748	-0.111125
576.73	-0.422444	-0.235089	-0.426603	-0.111239
576.74	-0.42261	-0.235203	-0.426742	-0.111105
576.75	-0.422614	-0.235095	-0.426448	-0.111133
576.76	-0.422564	-0.235163	-0.426767	-0.110941
576.77	-0.422455	-0.235073	-0.426598	-0.110951
576.78	-0.42255	-0.235147	-0.426621	-0.110798
576.79	-0.42245	-0.235106	-0.426694	-0.111087
576.8	-0.422516	-0.235385	-0.426866	-0.110919
576.81	-0.422408	-0.235234	-0.426408	-0.111045
576.82	-0.422565	-0.235419	-0.426951	-0.110926
576.83	-0.422467	-0.235354	-0.426647	-0.111074
576.84	-0.422359	-0.235382	-0.426953	-0.110862
576.85	-0.422391	-0.235252	-0.426784	-0.111088
576.86	-0.422482	-0.23543	-0.426744	-0.110907
576.87	-0.42236	-0.235142	-0.426451	-0.111168
576.88	-0.422522	-0.235443	-0.426603	-0.110872
576.89	-0.422465	-0.235325	-0.426244	-0.110907
576.9	-0.422557	-0.235644	-0.426457	-0.110836
576.91	-0.422487	-0.235422	-0.426495	-0.111038
576.92	-0.422397	-0.235382	-0.426484	-0.110855
576.93	-0.422299	-0.235352	-0.426074	-0.110954
576.94	-0.422526	-0.235408	-0.426777	-0.11085
576.95	-0.422599	-0.235308	-0.426604	-0.11071
576.96	-0.422535	-0.23553	-0.426672	-0.110909
576.97	-0.422506	-0.235316	-0.426407	-0.111154
576.98	-0.422481	-0.235676	-0.426692	-0.110947
576.99	-0.422232	-0.235356	-0.426506	-0.111117
577	-0.422464	-0.235398	-0.426599	-0.111006
577.01	-0.422326	-0.235363	-0.42638	-0.111013
577.02	-0.422527	-0.235614	-0.42659	-0.110906
577.03	-0.422501	-0.235371	-0.426662	-0.110919
577.04	-0.42237	-0.235401	-0.426339	-0.110795
577.05	-0.422279	-0.23522	-0.426417	-0.110947
577.06	-0.422471	-0.235452	-0.426695	-0.110898
577.07	-0.422335	-0.235287	-0.426572	-0.11098
577.08	-0.422391	-0.235407	-0.426295	-0.110871
577.09	-0.422229	-0.23528	-0.426302	-0.110906
577.1	-0.422441	-0.235418	-0.426622	-0.111139
577.11	-0.422211	-0.235261	-0.426609	-0.111274
577.12	-0.422513	-0.235484	-0.426898	-0.111227
577.13	-0.422479	-0.235291	-0.426584	-0.111137
577.14	-0.422475	-0.235573	-0.426549	-0.111093
577.15	-0.42234	-0.235241	-0.426389	-0.111328
577.16	-0.422377	-0.235567	-0.426781	-0.111164
577.17	-0.422406	-0.235528	-0.426454	-0.111212
577.18	-0.422405	-0.235534	-0.426472	-0.11116
577.19	-0.422352	-0.235449	-0.426312	-0.11083
577.2	-0.42242	-0.235632	-0.42639	-0.110906
577.21	-0.422423	-0.235439	-0.426493	-0.111226
577.22	-0.422329	-0.235527	-0.42634	-0.111017
577.23	-0.422223	-0.23558	-0.426209	-0.111452
577.24	-0.422442	-0.235681	-0.426664	-0.111241
577.25	-0.422311	-0.235437	-0.42646	-0.111082
577.26	-0.422509	-0.235497	-0.426822	-0.110955
577.27	-0.422431	-0.235446	-0.426599	-0.111106
577.28	-0.422295	-0.23568	-0.426559	-0.111038
577.29	-0.422261	-0.235418	-0.426508	-0.111301
577.3	-0.422251	-0.235478	-0.42669	-0.111234
577.31	-0.422498	-0.235429	-0.426705	-0.111208
577.32	-0.422379	-0.235591	-0.426658	-0.111015
577.33	-0.422321	-0.235585	-0.426373	-0.111068
577.34	-0.422439	-0.23558	-0.426917	-0.110918
577.35	-0.422345	-0.235355	-0.426552	-0.111137
577.36	-0.422436	-0.235641	-0.426727	-0.111104
577.37	-0.422376	-0.235394	-0.426493	-0.111092
577.38	-0.422364	-0.235638	-0.426623	-0.111036
577.39	-0.42248	-0.235706	-0.426617	-0.110958
577.4	-0.422327	-0.235788	-0.426846	-0.110899
577.41	-0.422163	-0.235463	-0.426811	-0.11125
577.42	-0.422443	-0.235729	-0.426893	-0.110986
577.43	-0.42248	-0.23543	-0.42665	-0.111172
577.44	-0.422387	-0.235658	-0.426725	-0.11097
577.45	-0.422366	-0.235459	-0.426886	-0.110959
577.46	-0.422484	-0.23576	-0.42694	-0.110817
577.47	-0.422425	-0.235606	-0.426629	-0.11099
577.48	-0.422494	-0.235437	-0.426402	-0.110913
577.49	-0.422443	-0.235272	-0.426428	-0.110959
577.5	-0.422393	-0.235569	-0.426579	-0.110963
577.51	-0.422303	-0.235506	-0.426271	-0.111182
577.52	-0.422279	-0.235728	-0.426633	-0.110924
577.53	-0.422361	-0.235792	-0.426389	-0.11089
577.54	-0.422518	-0.235773	-0.426617	-0.11085
577.55	-0.422412	-0.235525	-0.426494	-0.110925
577.56	-0.422509	-0.235566	-0.426526	-0.110808
577.57	-0.422353	-0.235698	-0.426252	-0.110816
577.58	-0.422546	-0.235851	-0.426488	-0.110795
577.59	-0.422442	-0.235773	-0.426431	-0.110923
577.6	-0.42248	-0.235714	-0.426363	-0.110799
577.61	-0.422198	-0.235507	-0.426308	-0.110922
577.62	-0.422487	-0.235667	-0.426402	-0.110797
577.63	-0.422511	-0.23568	-0.42641	-0.111026
577.64	-0.422498	-0.235792	-0.426701	-0.111048
577.65	-0.422266	-0.235606	-0.426496	-0.110942
577.66	-0.422395	-0.235658	-0.426668	-0.110871
577.67	-0.422446	-0.235565	-0.426323	-0.110825
577.68	-0.422442	-0.235516	-0.426336	-0.110833
577.69	-0.422352	-0.235452	-0.426266	-0.110909
577.7	-0.422366	-0.23548	-0.426394	-0.110899
577.71	-0.422185	-0.235527	-0.426139	-0.110821
577.72	-0.422367	-0.235665	-0.426268	-0.11072
577.73	-0.422313	-0.235562	-0.426173	-0.110828
577.74	-0.422404	-0.235389	-0.426328	-0.1107
577.75	-0.42237	-0.235411	-0.426266	-0.110637
577.76	-0.422432	-0.23564	-0.426683	-0.110687
577.77	-0.422205	-0.23548	-0.426365	-0.110623
577.78	-0.422442	-0.235498	-0.426616	-0.110756
577.79	-0.422426	-0.235488	-0.426589	-0.110803
577.8	-0.422441	-0.235442	-0.426544	-0.110653
577.81	-0.422289	-0.235307	-0.426192	-0.110674
577.82	-0.422369	-0.23552	-0.426413	-0.110654
577.83	-0.422238	-0.235409	-0.426343	-0.110848
577.84	-0.422182	-0.23536	-0.426314	-0.110679
577.85	-0.422086	-0.235233	-0.426272	-0.110542
577.86	-0.422195	-0.235469	-0.426354	-0.110544
577.87	-0.422313	-0.235239	-0.426374	-0.110606
577.88	-0.422329	-0.235399	-0.426486	-0.110536
577.89	-0.4223	-0.235447	-0.426335	-0.110598
577.9	-0.422274	-0.235444	-0.426467	-0.110589
577.91	-0.422271	-0.235246	-0.426289	-0.110551
577.92	-0.422444	-0.23532	-0.426212	-0.110457
577.93	-0.422245	-0.235165	-0.426256	-0.110469
577.94	-0.422367	-0.235327	-0.426806	-0.110271
577.95	-0.422308	-0.235275	-0.426338	-0.110408
577.96	-0.422341	-0.235388	-0.426567	-0.110389
577.97	-0.422318	-0.23525	-0.426538	-0.110661
577.98	-0.422216	-0.235384	-0.426438	-0.110578
577.99	-0.422222	-0.235147	-0.426245	-0.110627
578	-0.422263	-0.235164	-0.426308	-0.110447
578.01	-0.422268	-0.23508	-0.426276	-0.110492
578.02	-0.422382	-0.235186	-0.426516	-0.110516
578.03	-0.422473	-0.235184	-0.426529	-0.110583
578.04	-0.422433	-0.235207	-0.426582	-0.110437
578.05	-0.422305	-0.235237	-0.426582	-0.110479
578.06	-0.422226	-0.235278	-0.426761	-0.110671
578.07	-0.42228	-0.235151	-0.426366	-0.110701
578.08	-0.422207	-0.235314	-0.426436	-0.110647
578.09	-0.422077	-0.235002	-0.426569	-0.110724
578.1	-0.422145	-0.23501	-0.426467	-0.110766
578.11	-0.422157	-0.234938	-0.426175	-0.110672
578.12	-0.422179	-0.235125	-0.426685	-0.110492
578.13	-0.422152	-0.235025	-0.426475	-0.110624
578.14	-0.422242	-0.235179	-0.426439	-0.11049
578.15	-0.422235	-0.235169	-0.426112	-0.110682
578.16	-0.422248	-0.235185	-0.426364	-0.110374
578.17	-0.422174	-0.235068	-0.426423	-0.110578
578.18	-0.422251	-0.235283	-0.42653	-0.110604
578.19	-0.422288	-0.23521	-0.426508	-0.110603
578.2	-0.422108	-0.235478	-0.426257	-0.110598
578.21	-0.422106	-0.235142	-0.426294	-0.110487
578.22	-0.42217	-0.235248	-0.426518	-0.110575
578.23	-0.422134	-0.235277	-0.426154	-0.110452
578.24	-0.422089	-0.23516	-0.426349	-0.110273
578.25	-0.422176	-0.235111	-0.426297	-0.110463
578.26	-0.422108	-0.235357	-0.426338	-0.110545
578.27	-0.4222	-0.235119	-0.426338	-0.11059
578.28	-0.422376	-0.235293	-0.42664	-0.110439
578.29	-0.422305	-0.235188	-0.426671	-0.110553
578.3	-0.422092	-0.235016	-0.426452	-0.110201
578.31	-0.421949	-0.234963	-0.426419	-0.110474
578.32	-0.422001	-0.235	-0.426311	-0.110521
578.33	-0.422002	-0.234795	-0.426353	-0.110508
578.34	-0.42224	-0.234927	-0.426515	-0.110305
578.35	-0.422077	-0.234754	-0.426295	-0.110483
578.36	-0.422154	-0.234839	-0.426808	-0.110622
578.37	-0.422252	-0.234859	-0.426663	-0.110609
578.38	-0.422107	-0.234992	-0.426942	-0.110317
578.39	-0.422184	-0.235023	-0.426876	-0.110279
578.4	-0.422056	-0.23475	-0.426655	-0.110114
578.41	-0.421851	-0.234775	-0.426358	-0.11024
578.42	-0.422128	-0.234946	-0.426697	-0.110415
578.43	-0.422068	-0.234769	-0.426679	-0.110539
578.44	-0.422097	-0.23488	-0.426745	-0.110289
578.45	-0.422203	-0.234709	-0.426593	-0.110409
578.46	-0.422239	-0.235016	-0.426722	-0.11045
578.47	-0.422287	-0.234988	-0.426607	-0.110388
578.48	-0.422429	-0.234997	-0.426632	-0.110379
578.49	-0.422423	-0.234944	-0.4265	-0.110385
578.5	-0.422137	-0.2352	-0.426585	-0.110257
578.51	-0.422153	-0.234869	-0.426517	-0.110235
578.52	-0.422231	-0.234964	-0.426953	-0.110081
578.53	-0.422176	-0.235023	-0.426691	-0.110154
578.54	-0.42231	-0.235264	-0.426673	-0.110141
578.55	-0.422119	-0.235157	-0.426622	-0.110008
578.56	-0.422107	-0.235085	-0.426771	-0.109969
578.57	-0.422252	-0.234902	-0.426527	-0.110191
578.58	-0.422175	-0.235165	-0.426701	-0.110133
578.59	-0.42235	-0.234947	-0.426595	-0.110216
578.6	-0.422087	-0.234929	-0.426839	-0.110011
578.61	-0.4221	-0.234913	-0.426557	-0.110139
578.62	-0.422245	-0.235123	-0.426814	-0.110071
578.63	-0.422327	-0.234983	-0.42683	-0.110051
578.64	-0.422277	-0.234974	-0.426852	-0.109905
578.65	-0.422238	-0.234877	-0.426601	-0.109894
578.66	-0.422197	-0.234855	-0.426817	-0.110039
578.67	-0.422247	-0.234876	-0.426725	-0.11012
578.68	-0.422337	-0.234923	-0.426828	-0.110001
578.69	-0.422347	-0.234782	-0.426797	-0.109923
578.7	-0.422063	-0.235007	-0.426683	-0.109981
578.71	-0.42199	-0.234827	-0.426603	-0.11015
578.72	-0.422251	-0.234982	-0.426835	-0.110125
578.73	-0.422367	-0.234985	-0.426482	-0.110321
578.74	-0.422436	-0.234966	-0.426718	-0.11005
578.75	-0.42229	-0.234952	-0.42686	-0.110151
578.76	-0.422082	-0.234985	-0.426851	-0.110073
578.77	-0.422208	-0.234855	-0.426824	-0.110063
578.78	-0.422242	-0.234995	-0.426814	-0.110078
578.79	-0.422326	-0.234832	-0.426548	-0.110038
578.8	-0.422321	-0.23489	-0.426734	-0.109954
578.81	-0.422181	-0.234664	-0.426641	-0.110053
578.82	-0.422242	-0.234642	-0.426668	-0.110176
578.83	-0.422382	-0.234732	-0.426581	-0.110205
